filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 21_40X_CTX2,1.5555555555555556,1.5555555555555556,0.8252427184466019,1.3934426229508197,9,0,9,206,1.0347366333007812,2.2759437561035156
DSB Iba1 21_40X_CTX3,1.9523809523809523,2.411764705882353,1.192090395480226,2.1313131313131315,17,4,21,177,1.0148048400878906,3.3417701721191406
DSB Iba1 21_40X_DG,1.3076923076923077,1.5454545454545454,1.5044642857142858,1.783068783068783,11,2,13,223,2.2064208984375,2.4618148803710938
DSB Iba1 22_40X_CA1,1.6470588235294117,2.1538461538461537,1.4962406015037595,2.094736842105263,13,4,17,133,1.2415885925292969,4.4261932373046875
DSB Iba1 22_40X_CA3,1.5,1.8,1.2644628099173554,2.095890410958904,5,1,6,121,1.2543678283691406,2.531909942626953
DSB Iba1 22_40X_CTX1,2.125,2.8333333333333335,1.3842794759825328,2.12751677852349,6,2,8,229,1.403045654296875,2.2843360900878906
DSB Iba1 22_40X_CTX2,1.0625,2.125,1.1694915254237288,2.1068702290076335,8,8,16,236,1.3582229614257812,2.6610374450683594
DSB Iba1 22_40X_CTX3,1.0,1.6666666666666667,0.43661971830985913,1.3191489361702127,3,2,5,142,0.2514839172363281,0.4505157470703125
DSB Iba1 22_40X_DG,1.6666666666666667,2.0,1.9672727272727273,2.2448132780082988,10,2,12,275,3.1919479370117188,4.112339019775391
DSB Iba1 23_40X_CA1,0.0,,0.7350427350427351,1.34375,0,3,3,117,0.5928993225097656,2.806854248046875
DSB Iba1 23_40X_CA3,0.3333333333333333,1.0,0.7804878048780488,1.4883720930232558,1,2,3,82,0.531768798828125,1.2833595275878906
DSB Iba1 23_40X_CTX1,0.47368421052631576,1.5,0.4339622641509434,1.1311475409836065,6,13,19,159,0.4361152648925781,4.345607757568359
DSB Iba1 23_40X_CTX2,0.0,,0.12408759124087591,1.1333333333333333,0,2,2,137,0.07200241088867188,0.347900390625
DSB Iba1 23_40X_CTX3,0.9166666666666666,1.375,0.8421052631578947,1.4545454545454546,8,4,12,133,0.6974220275878906,1.9530296325683594
DSB Iba1 23_40X_DG,2.4444444444444446,3.6666666666666665,1.2796934865900382,1.6135265700483092,6,3,9,261,1.8776893615722656,5.702972412109375
DSB Iba1 24_40X_CA1,0.0,,0.7045454545454546,1.631578947368421,0,6,6,132,0.4246711730957031,0.4509925842285156
DSB Iba1 24_40X_CA3,0.0,,0.76,1.4615384615384615,0,1,1,75,0.2900123596191406,0.5028724670410156
DSB Iba1 24_40X_CTX1,0.0,,0.2786885245901639,1.2592592592592593,0,8,8,122,0.23565292358398438,1.2094497680664062
DSB Iba1 24_40X_CTX2,0.5,1.2222222222222223,0.5275229357798165,1.3218390804597702,9,13,22,218,0.5938529968261719,2.3751258850097656
DSB Iba1 24_40X_CTX3,0.07692307692307693,1.0,0.5953757225433526,1.8070175438596492,1,12,13,173,0.5388259887695312,1.0554313659667969
DSB Iba1 24_40X_DG,0.0,,0.2214765100671141,1.5714285714285714,0,5,5,149,0.11806488037109375,0.4866600036621094
DSB Iba1 25_40X_CA1,1.0,1.5,1.7238805970149254,2.31,4,2,6,134,1.3138771057128906,2.2103309631347656
DSB Iba1 25_40X_CA3,1.0,1.5,1.9,3.0,4,2,6,120,2.0705223083496094,2.021026611328125
DSB Iba1 25_40X_CTX1,0.9230769230769231,1.3333333333333333,0.6979166666666666,1.2641509433962264,9,4,13,96,0.565338134765625,2.4837493896484375
DSB Iba1 25_40X_CTX2,0.9166666666666666,1.375,1.875776397515528,2.603448275862069,8,4,12,161,1.6091346740722656,4.936695098876953
DSB Iba1 25_40X_CTX3,1.5,3.0,2.30635838150289,3.0692307692307694,3,3,6,173,1.6841888427734375,1.9068717956542969
DSB Iba1 25_40X_DG,2.2142857142857144,2.5833333333333335,2.458041958041958,2.673003802281369,12,2,14,286,4.139518737792969,2.4171829223632812
DSB Iba1 26_40X_CA1,2.090909090909091,2.3,3.142857142857143,3.575,10,1,11,91,7.658481597900391,3.73992919921875
DSB Iba1 26_40X_CA3,4.142857142857143,4.142857142857143,4.638297872340425,5.069767441860465,7,0,7,47,14.291000366210938,4.6360015869140625
DSB Iba1 26_40X_CTX1,1.5,1.5,2.472972972972973,2.506849315068493,10,0,10,74,48.142242431640625,7.559967041015625
DSB Iba1 26_40X_CTX2,1.8,1.8,2.656716417910448,2.656716417910448,15,0,15,67,50.63896179199219,9.023284912109375
DSB Iba1 26_40X_CTX3,1.8,1.8,2.1555555555555554,2.1555555555555554,15,0,15,90,60.15052795410156,12.876510620117188
DSB Iba1 26_40X_DG,3.1818181818181817,3.5,3.979020979020979,4.3106060606060606,10,1,11,143,15.996170043945312,4.763603210449219
