filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 36_40X_CA1,1.1428571428571428,1.6,1.105263157894737,1.5154639175257731,5,2,7,133,1.4990806579589844,1.5172958374023438
DSB Iba1 36_40X_CA3,0.5,2.0,0.8064516129032258,1.2096774193548387,1,3,4,93,1.174163818359375,0.7768630981445312
DSB Iba1 36_40X_CTX1,1.2222222222222223,1.5714285714285714,1.9660194174757282,2.396449704142012,14,4,18,206,2.8151512145996094,2.6015281677246094
DSB Iba1 36_40X_CTX2,1.3076923076923077,2.0,1.2425742574257426,1.6845637583892616,17,9,26,202,2.0681381225585938,3.3235549926757812
DSB Iba1 36_40X_CTX3,1.1428571428571428,1.3333333333333333,1.0874316939890711,1.5190839694656488,6,1,7,183,1.3293266296386719,1.8152236938476562
DSB Iba1 36_40X_DG,3.0,3.6,1.8436213991769548,2.1333333333333333,5,1,6,243,4.043292999267578,1.2441635131835938
DSB Iba1 37_40X_CA1,0.8333333333333334,1.25,1.2620689655172415,2.2048192771084336,4,2,6,145,1.2406349182128906,0.7815361022949219
DSB Iba1 37_40X_CA3,0.5714285714285714,1.0,1.4830508474576272,2.4305555555555554,4,3,7,118,1.8404960632324219,2.1117210388183594
DSB Iba1 37_40X_CTX1,1.4615384615384615,1.9,1.5277777777777777,2.129032258064516,10,3,13,216,2.520465850830078,1.9052505493164062
DSB Iba1 37_40X_CTX2,1.391304347826087,1.7777777777777777,2.05327868852459,2.4086538461538463,18,5,23,244,5.1082611083984375,4.483890533447266
DSB Iba1 37_40X_CTX3,0.9130434782608695,1.75,1.3541666666666667,1.7567567567567568,12,11,23,144,3.800201416015625,3.932952880859375
DSB Iba1 37_40X_DG,1.4,2.0,2.026595744680851,2.5065789473684212,7,3,10,188,4.963588714599609,1.9268989562988281
DSB Iba1 38_40X_DG,1.0,1.0,1.3414634146341464,1.375,5,0,5,41,36.49396896362305,0.9847640991210938
DSB Iba1 39_40X_CA1,0.75,3.0,0.7159090909090909,1.1666666666666667,1,3,4,88,0.7749557495117188,0.8275032043457031
DSB Iba1 39_40X_CA3,0.5,1.0,0.7530864197530864,1.2448979591836735,2,2,4,81,1.0321617126464844,0.6876945495605469
DSB Iba1 39_40X_CTX1,0.0,,0.391304347826087,1.1020408163265305,0,1,1,138,0.4506111145019531,0.20627975463867188
DSB Iba1 39_40X_CTX2,0.0,,0.38461538461538464,1.1403508771929824,0,3,3,169,0.3875732421875,0.182342529296875
DSB Iba1 39_40X_CTX3,1.0,1.0,0.26356589147286824,1.0,1,0,1,129,0.2254486083984375,0.10547637939453125
DSB Iba1 39_40X_DG,1.3333333333333333,1.6,0.8848167539267016,1.4322033898305084,5,1,6,191,1.4722824096679688,1.1872291564941406
DSB Iba1 40_40X_CA1,1.0,1.0,0.41732283464566927,1.0816326530612246,2,0,2,127,0.4599571228027344,0.9119987487792969
DSB Iba1 40_40X_CA3,0.7142857142857143,1.0,0.7088607594936709,1.3333333333333333,5,2,7,79,0.5597114562988281,1.2095451354980469
DSB Iba1 40_40X_CTX1,0.9047619047619048,1.5833333333333333,0.65625,1.3636363636363635,12,9,21,160,0.6749153137207031,2.933025360107422
DSB Iba1 40_40X_CTX2,1.0,1.6666666666666667,0.6451612903225806,1.2195121951219512,6,4,10,155,0.5100250244140625,2.773284912109375
DSB Iba1 40_40X_CTX3,1.4782608695652173,1.619047619047619,0.7176470588235294,1.297872340425532,21,2,23,170,0.711822509765625,3.755664825439453
DSB Iba1 40_40X_DG,1.0,1.5,1.2698412698412698,1.5384615384615385,2,1,3,252,2.08282470703125,0.44403076171875
DSB Iba1 41_40X_CA1,0.0,,0.72,1.0975609756097562,0,1,1,125,0.7174491882324219,0.3008842468261719
DSB Iba1 41_40X_CA3,1.0,1.0,0.5058823529411764,1.1944444444444444,1,0,1,85,0.4147529602050781,0.39577484130859375
DSB Iba1 41_40X_CTX1,,,0.10526315789473684,1.0,0,0,0,114,0.066375732421875,0.005054473876953125
DSB Iba1 41_40X_CTX2,0.0,,0.16049382716049382,1.1304347826086956,0,3,3,162,0.07305145263671875,0.14200210571289062
DSB Iba1 41_40X_CTX3,1.0,1.3333333333333333,0.21238938053097345,1.1428571428571428,3,1,4,113,0.08687973022460938,0.5166053771972656
DSB Iba1 41_40X_DG,1.0,1.0,1.2656826568265682,1.6333333333333333,4,0,4,271,2.2176742553710938,0.5684852600097656
DSB Iba1 42_40X_CA1,,,0.40310077519379844,1.1063829787234043,0,0,0,129,0.5374908447265625,0.3268241882324219
DSB Iba1 42_40X_CA3,0.0,,0.7411764705882353,1.2857142857142858,0,1,1,85,0.6807327270507812,0.5408287048339844
DSB Iba1 42_40X_CTX1,0.7142857142857143,1.6666666666666667,0.5083798882681564,1.1518987341772151,3,4,7,179,0.4649162292480469,0.4566192626953125
DSB Iba1 42_40X_CTX2,0.7272727272727273,1.3333333333333333,0.5273972602739726,1.203125,6,5,11,146,0.4080772399902344,1.2285232543945312
DSB Iba1 42_40X_CTX3,0.5,1.0,0.6492537313432836,1.2083333333333333,2,2,4,134,0.6461143493652344,0.7043838500976562
DSB Iba1 42_40X_DG,1.25,1.6666666666666667,0.8767772511848341,1.4453125,3,1,4,211,1.3035774230957031,0.5826950073242188
DSB Iba1 43_40X_CA1,0.5,1.5,0.3577981651376147,1.054054054054054,2,4,6,109,0.3113746643066406,2.3446083068847656
DSB Iba1 43_40X_CA3,0.0,,1.2738095238095237,1.68503937007874,0,1,1,168,2.048969268798828,4.016590118408203
DSB Iba1 43_40X_CTX1,1.7826086956521738,2.7333333333333334,1.3935185185185186,2.15,15,8,23,216,1.3188362121582031,9.832191467285156
DSB Iba1 43_40X_CTX2,0.3333333333333333,1.25,0.46540880503144655,1.1384615384615384,4,11,15,159,0.3693580627441406,5.849933624267578
DSB Iba1 43_40X_CTX3,0.6666666666666666,1.2,0.9735449735449735,1.8217821782178218,5,4,9,189,0.8925437927246094,5.414009094238281
DSB Iba1 43_40X_DG,1.8571428571428572,1.95,2.6893617021276595,2.9395348837209303,20,1,21,235,3.8147926330566406,10.766029357910156
DSB Iba1 44_40X_CA1,1.0588235294117647,1.125,1.4651162790697674,1.4823529411764707,16,1,17,86,71.6085433959961,16.74947738647461
DSB Iba1 44_40X_CA3,1.5833333333333333,1.5833333333333333,1.8958333333333333,1.8958333333333333,12,0,12,48,81.05602264404297,20.213794708251953
DSB Iba1 44_40X_CTX1,1.1481481481481481,1.1481481481481481,1.351931330472103,1.351931330472103,54,0,54,233,83.38785171508789,36.57646179199219
DSB Iba1 44_40X_DG,1.096774193548387,1.096774193548387,1.568421052631579,1.568421052631579,31,0,31,95,45.105743408203125,27.547836303710938
DSB Iba1 45_40X_CA1,1.0,1.4285714285714286,2.306451612903226,2.7766990291262137,7,3,10,124,1.8074989318847656,4.679775238037109
DSB Iba1 45_40X_CA3,0.5,1.0,1.592,2.518987341772152,2,2,4,125,1.5021324157714844,3.8399696350097656
DSB Iba1 45_40X_CTX1,0.6,1.2857142857142858,0.601010101010101,1.4,7,8,15,198,0.8280754089355469,3.019428253173828
DSB Iba1 45_40X_CTX2,0.8695652173913043,1.6666666666666667,0.46808510638297873,1.2571428571428571,12,11,23,188,0.4374504089355469,3.1492233276367188
DSB Iba1 45_40X_CTX3,0.6428571428571429,1.8,0.5027932960893855,1.3432835820895523,5,9,14,179,0.37746429443359375,2.377605438232422
DSB Iba1 45_40X_DG,1.0833333333333333,1.625,2.387832699619772,2.638655462184874,8,4,12,263,4.353618621826172,5.853366851806641
DSB Iba1 46_40X_CA1,1.7586206896551724,1.8888888888888888,2.959016393442623,3.0083333333333333,27,2,29,122,48.19374084472656,18.33963394165039
DSB Iba1 46_40X_CA3,1.9259259259259258,2.260869565217391,3.811320754716981,4.252631578947368,23,4,27,106,18.149757385253906,13.604450225830078
DSB Iba1 46_40X_CTX1,1.7142857142857142,1.7454545454545454,2.417777777777778,2.4615384615384617,55,1,56,225,58.10279846191406,22.077465057373047
DSB Iba1 46_40X_CTX2,1.453125,1.5245901639344261,2.0078740157480315,2.0481927710843375,61,3,64,254,64.41020965576172,23.183631896972656
DSB Iba1 46_40X_CTX3,1.7454545454545454,1.8461538461538463,2.805084745762712,2.865800865800866,52,3,54,236,45.4249382019043,17.224788665771484
DSB Iba1 46_40X_DG,1.44,1.44,2.3703703703703702,2.3703703703703702,50,0,50,135,52.95248031616211,26.366519927978516
DSB Iba1 47_40X_CA1,0.5454545454545454,1.5,1.3,2.142857142857143,4,7,11,150,3.0524253845214844,4.328441619873047
DSB Iba1 47_40X_CA3,0.6666666666666666,1.2,3.4260869565217393,4.147368421052631,5,4,9,115,5.192661285400391,6.425285339355469
DSB Iba1 47_40X_CTX1,0.48148148148148145,1.625,0.6529209621993127,1.52,8,19,27,291,0.7054328918457031,3.681182861328125
DSB Iba1 47_40X_CTX2,1.7446808510638299,1.9523809523809523,2.6311475409836067,2.828193832599119,42,5,47,244,18.903064727783203,12.589359283447266
DSB Iba1 47_40X_CTX3,1.21875,1.7727272727272727,1.6510416666666667,1.9329268292682926,22,10,32,192,5.331134796142578,9.539127349853516
DSB Iba1 47_40X_DG,2.3333333333333335,2.3333333333333335,3.220689655172414,3.288732394366197,9,0,9,145,22.7813720703125,7.6412200927734375
DSB Iba1 48_40X_CA1,1.5,2.25,1.2037037037037037,1.6049382716049383,4,2,6,108,0.7757186889648438,2.2796630859375
DSB Iba1 48_40X_CA3,,,0.6119402985074627,1.28125,0,0,0,67,0.5895614624023438,1.7281532287597656
DSB Iba1 48_40X_CTX1,1.2857142857142858,1.7142857142857142,0.7788944723618091,1.3025210084033614,21,7,28,199,0.8686065673828125,3.4549713134765625
DSB Iba1 48_40X_CTX2,1.2777777777777777,1.9166666666666667,0.8434782608695652,1.3197278911564625,12,6,18,230,1.1111259460449219,2.63214111328125
DSB Iba1 48_40X_CTX3,1.0,1.4545454545454546,0.8697916666666666,1.403361344537815,11,5,16,192,1.1597633361816406,2.431201934814453
DSB Iba1 48_40X_DG,1.6,2.0,1.988929889298893,2.2742616033755274,8,2,10,271,2.8412818908691406,3.853130340576172
DSB Iba1 49_40X_CA1,1.9230769230769231,1.9230769230769231,2.25,2.3801652892561984,13,0,13,128,44.43187713623047,4.833316802978516
