index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
125,DSB GFAP 35_40X_DG,0.631578947368421,1.3333333333333333,1.0459016393442624,1.5047169811320755,9,10,19,304,1.0101318359375,4.887294769287109,DG,35,885,male,APP/PS1,good,passed,optimal,optimal,True
126,DSB GFAP 36_40X_CA1,0.6,1.0,1.160493827160494,1.709090909090909,3,2,5,162,0.7757186889648438,1.132965087890625,CA1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
127,DSB GFAP 36_40X_CA3,0.3333333333333333,1.0,1.1610169491525424,1.7125,1,2,3,118,0.7544517517089844,1.0608673095703125,CA3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
128,DSB GFAP 36_40X_CTX1,0.9090909090909092,1.6666666666666667,1.051282051282051,1.64,6,5,11,234,0.8372306823730469,0.9889602661132812,CTX1,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
129,DSB GFAP 36_40X_CTX2,0.6666666666666666,2.0,0.89272030651341,1.412121212121212,1,2,3,261,0.8463859558105469,0.8540153503417969,CTX2,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
130,DSB GFAP 36_40X_CTX3,0.7777777777777778,1.75,0.9640718562874252,1.518867924528302,4,5,9,167,0.6317138671875,1.8036842346191408,CTX3,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
131,DSB GFAP 36_40X_DG,1.0,1.4,1.396551724137931,1.6701030927835052,5,2,7,347,2.051258087158203,1.7085075378417969,DG,36,2012,male,APP/PS1,good,passed,optimal,optimal,True
132,DSB GFAP 37_40X_CA1,0.75,1.5,1.0,1.6666666666666667,2,2,4,165,0.5885124206542969,1.1289596557617188,CA1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
133,DSB GFAP 37_40X_CA3,0.0,,0.9097222222222222,1.6794871794871795,0,2,2,144,0.6216049194335938,1.7892837524414062,CA3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
134,DSB GFAP 37_40X_CTX1,0.5,1.0,0.9586776859504132,1.7984496124031009,1,1,2,242,0.7290840148925781,0.5955696105957031,CTX1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
135,DSB GFAP 37_40X_CTX2,2.4285714285714284,2.833333333333333,1.5023923444976075,2.0657894736842106,6,1,7,209,1.3710975646972656,3.1171798706054688,CTX2,37,892,female,APP/PS1,good,passed,optimal,optimal,True
136,DSB GFAP 37_40X_CTX3,1.5,1.5,1.1810344827586208,1.8513513513513515,2,0,2,232,0.8403778076171875,0.6228446960449219,CTX3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
137,DSB GFAP 37_40X_DG,2.4285714285714284,2.833333333333333,1.351351351351351,1.7786561264822134,6,1,7,332,1.6660690307617188,2.630043029785156,DG,37,892,female,APP/PS1,good,passed,optimal,optimal,True
138,DSB GFAP 38_40X_CA1,1.25,1.6666666666666667,0.5714285714285714,1.1428571428571428,3,1,4,98,0.2417564392089843,1.3042449951171875,CA1,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
139,DSB GFAP 38_40X_CA3,,,0.7236842105263158,1.4102564102564104,0,0,0,76,0.2692222595214844,0.30975341796875,CA3,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
140,DSB GFAP 38_40X_CTX1,0.75,1.0,0.68,1.1971830985915493,3,1,4,125,0.4108428955078125,1.5527725219726562,CTX1,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
141,DSB GFAP 38_40X_CTX2,0.6666666666666666,2.0,0.5925925925925926,1.3114754098360657,1,2,3,135,0.348663330078125,1.5630722045898438,CTX2,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
142,DSB GFAP 38_40X_CTX3,1.0,1.0,0.4807692307692308,1.0869565217391304,1,0,1,104,0.2028465270996093,0.3652572631835937,CTX3,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
143,DSB GFAP 38_40X_DG,1.0,2.0,1.1885714285714286,1.5350553505535056,2,2,4,350,1.3154029846191406,1.8080711364746092,DG,38,1989,female,APP/PS1,good,passed,optimal,optimal,True
144,DSB GFAP 39_40X_CA1,1.0,1.5,1.1071428571428572,1.55,2,1,3,140,0.7637977600097656,1.0892868041992188,CA1,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
145,DSB GFAP 39_40X_CA3,1.0,1.6666666666666667,1.2524271844660195,1.8428571428571427,3,2,5,103,0.6591796875,1.8500328063964844,CA3,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
146,DSB GFAP 39_40X_CTX1,1.5,1.5,0.7463414634146341,1.353982300884956,4,0,4,205,0.4763603210449219,0.9486198425292968,CTX1,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
147,DSB GFAP 39_40X_CTX2,0.5,1.0,0.7465753424657534,1.313253012048193,1,1,2,146,0.4291534423828125,0.7303237915039062,CTX2,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
148,DSB GFAP 39_40X_CTX3,0.3333333333333333,1.0,0.6870229007633588,1.25,1,2,3,131,0.3072738647460937,0.7608413696289062,CTX3,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
149,DSB GFAP 39_40X_DG,0.9375,1.6666666666666667,1.2253886010362691,1.5209003215434085,9,7,16,386,1.2410163879394531,4.325294494628906,DG,39,2008,female,APP/PS1,good,passed,optimal,optimal,True
150,DSB GFAP 40_40X_CA1,1.0,1.6153846153846154,1.19921875,1.8606060606060608,13,8,21,255,0.8942604064941406,4.960727691650391,CA1,40,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
151,DSB GFAP 40_40X_CA3,0.7777777777777778,1.4,1.744186046511628,2.419354838709677,5,4,9,129,0.7731437683105469,3.10516357421875,CA3,40,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
152,DSB GFAP 40_40X_DG,0.9444444444444444,1.8888888888888888,0.754601226993865,1.490909090909091,9,9,18,326,1.119232177734375,9.813499450683594,DG,40,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
153,DSB GFAP 41_40X_CA1,1.8333333333333333,1.8333333333333333,0.504,1.2115384615384617,6,0,6,124,0.2920150756835937,3.000640869140625,CA1,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
154,DSB GFAP 41_40X_CA3,0.5,1.0,0.7295918367346939,1.2882882882882882,1,1,2,196,0.6802558898925781,1.097393035888672,CA3,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
155,DSB GFAP 41_40X_CTX1,0.0,,0.6309523809523809,1.2183908045977012,0,7,7,168,0.3640174865722656,3.32183837890625,CTX1,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
156,DSB GFAP 41_40X_CTX2,0.375,1.0,0.4772727272727273,1.0769230769230769,3,5,8,176,0.2780914306640625,2.994346618652344,CTX2,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
157,DSB GFAP 41_40X_CTX3,0.2,1.0,0.4662576687116564,1.1692307692307693,1,4,5,163,0.2598762512207031,2.0363807678222656,CTX3,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
158,DSB GFAP 41_40X_DG,0.7777777777777778,1.1666666666666667,1.069767441860465,1.4465408805031446,6,3,9,429,1.4894485473632812,3.882122039794922,DG,41,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
159,DSB GFAP 43_40X_CA1,0.0909090909090909,1.0,0.6180555555555556,1.2191780821917808,1,10,11,144,0.363922119140625,1.833057403564453,CA1,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
160,DSB GFAP 43_40X_CA3,0.4285714285714285,1.0,0.5555555555555556,1.25,3,4,7,117,0.2827644348144531,2.3965835571289062,CA3,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
161,DSB GFAP 43_40X_CTX1,1.6,2.0,0.6210045662100456,1.2363636363636363,4,1,5,219,0.5398750305175781,2.330780029296875,CTX1,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
162,DSB GFAP 43_40X_CTX2,0.7,1.4,0.6118721461187214,1.276190476190476,5,5,10,219,0.4832267761230469,5.863285064697266,CTX2,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
163,DSB GFAP 43_40X_CTX3,1.6,2.0,0.8,1.3866666666666667,4,1,5,130,0.3951072692871094,2.3842811584472656,CTX3,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
164,DSB GFAP 43_40X_DG,0.3333333333333333,1.0,0.9043062200956936,1.2857142857142858,2,4,6,418,1.2303352355957031,2.930927276611328,DG,43,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
165,DSB GFAP 6_40X_CA1,0.4814814814814814,1.181818181818182,0.7700534759358288,1.2521739130434784,11,16,27,187,0.7128715515136719,11.424636840820312,CA1,6,2042,male,APP/PS1,good,passed,suboptimal,optimal,False
166,DSB GFAP 6_40X_CA3,0.6363636363636364,1.1666666666666667,0.8524590163934426,1.4857142857142858,6,5,11,122,0.4909515380859375,5.228042602539063,CA3,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
167,DSB GFAP 6_40X_CTX1,0.5714285714285714,1.5,0.7025862068965517,1.2164179104477613,8,13,21,232,0.6357192993164062,7.1132659912109375,CTX1,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
168,DSB GFAP 6_40X_CTX2,0.375,1.5,0.7192118226600985,1.351851851851852,2,6,8,203,0.4802703857421875,6.5277099609375,CTX2,6,2042,male,APP/PS1,good,passed,optimal,optimal,False
169,DSB GFAP 6_40X_CTX3,0.7391304347826086,1.3076923076923077,0.7330677290836654,1.4375,13,10,23,251,0.4938125610351562,11.406803131103516,CTX3,6,2042,male,APP/PS1,good,passed,suboptimal,optimal,False
170,DSB GFAP 6_40X_DG,0.95,1.2666666666666666,1.3266129032258065,1.60880195599022,15,5,20,495,3.082466125488281,6.174468994140625,DG,6,2042,male,APP/PS1,good,passed,optimal,suboptimal,False
171,DSB GFAP 7_40X_DG,0.0,,0.00625,1.0,0,5,5,320,0.0029563903808593,3.0313491821289062,DG,7,147,female,APP/PS1,good,passed,optimal,optimal,True
172,DSB GFAP 8_40X_CA1,0.5333333333333333,1.1428571428571428,0.6629213483146067,1.1238095238095238,7,8,15,178,0.5846977233886719,3.7751197814941406,CA1,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
173,DSB GFAP 8_40X_CA3,0.0,,0.8157894736842105,1.530864197530864,0,8,8,152,0.7024765014648438,3.5164833068847656,CA3,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
174,DSB GFAP 8_40X_CTX1,0.2142857142857142,1.5,0.6339285714285714,1.2456140350877194,2,12,14,224,0.537109375,4.283905029296875,CTX1,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
175,DSB GFAP 8_40X_CTX2,0.5,1.0,0.6909090909090909,1.2773109243697478,2,2,4,220,0.4464149475097656,2.90079116821289,CTX2,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
176,DSB GFAP 8_40X_CTX3,0.4444444444444444,2.0,0.7101449275362319,1.3867924528301887,2,7,9,207,0.5157470703125,4.0431976318359375,CTX3,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
177,DSB GFAP 8_40X_DG,0.7058823529411765,1.3333333333333333,1.170842824601367,1.5073313782991202,9,8,17,438,1.8336296081542969,6.287670135498047,DG,8,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
178,DSB GFAP 9_40X_CA1,0.25,1.0,0.5851063829787234,1.1578947368421053,5,15,20,188,0.4385948181152344,3.920269012451172,CA1,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
179,DSB GFAP 9_40X_CA3,0.25,1.0,0.8133333333333334,1.3863636363636365,5,15,20,150,0.4751205444335937,4.345130920410156,CA3,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
180,DSB GFAP 9_40X_CTX1,0.631578947368421,1.5,0.601593625498008,1.208,8,11,19,251,0.4177093505859375,10.240554809570312,CTX1,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
181,DSB GFAP 9_40X_CTX2,0.5,1.3333333333333333,0.5950704225352113,1.198581560283688,6,10,16,284,0.4064559936523437,8.024024963378906,CTX2,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
182,DSB GFAP 9_40X_CTX3,0.3333333333333333,1.25,0.5247148288973384,1.2,4,11,15,263,0.3623008728027344,4.800796508789063,CTX3,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
183,DSB GFAP 9_40X_DG,0.4074074074074074,1.1,0.871244635193133,1.33993399339934,10,17,27,463,0.827789306640625,9.7869873046875,DG,9,253,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
