index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
237,DSB Iba1 57_40X_CTX2,0.3846153846153846,1.0,0.1714285714285714,1.0212765957446808,5,8,13,280,0.1249313354492187,1.2400627136230469,CTX2,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
238,DSB Iba1 57_40X_CTX3,0.3333333333333333,1.0,0.0853080568720379,1.0,4,8,12,210,0.0451087951660156,1.1092185974121094,CTX3,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
239,DSB Iba1 57_40X_DG,0.5714285714285714,1.4545454545454546,0.4239130434782608,1.2061855670103092,11,17,28,276,0.3549575805664062,5.105304718017578,DG,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
240,DSB Iba1 58_40X_CA1,0.8571428571428571,1.5,0.5317460317460317,1.1551724137931034,4,3,7,126,0.2858161926269531,2.6197433471679688,CA1,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
241,DSB Iba1 58_40X_CA3,0.4285714285714285,1.0,0.6610169491525424,1.3928571428571428,3,4,7,118,0.3289222717285156,2.336883544921875,CA3,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
242,DSB Iba1 58_40X_CTX1,0.8,1.4545454545454546,0.4527027027027027,1.1551724137931034,11,9,20,148,0.2060890197753906,4.358100891113281,CTX1,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
243,DSB Iba1 58_40X_CTX2,0.8421052631578947,1.6,0.6142857142857143,1.2772277227722773,10,9,19,210,0.3811836242675781,2.5377273559570312,CTX2,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
244,DSB Iba1 58_40X_CTX3,0.6,1.0,0.4693877551020408,1.2266666666666666,3,2,5,196,0.2246856689453125,0.4869461059570312,CTX3,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
245,DSB Iba1 58_40X_DG,0.3333333333333333,1.0,0.6379310344827587,1.178343949044586,1,2,3,290,0.4431724548339844,1.958179473876953,DG,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
246,DSB Iba1 59_40X_CA1,0.875,1.4,0.4948453608247423,1.0909090909090908,5,3,8,194,0.4143714904785156,4.127597808837891,CA1,59,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
247,DSB Iba1 59_40X_CA3,0.5,1.0,0.2868217054263566,1.0571428571428572,3,3,6,129,0.165557861328125,3.1145095825195312,CA3,59,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
248,DSB Iba1 59_40X_CTX1,0.5,1.3333333333333333,0.4914529914529914,1.0849056603773586,3,5,8,234,0.3564834594726562,4.478168487548828,CTX1,59,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
249,DSB Iba1 59_40X_CTX2,0.5,1.0909090909090908,0.3117647058823529,1.127659574468085,11,13,24,170,0.1505851745605468,6.674575805664063,CTX2,59,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
250,DSB Iba1 59_40X_CTX3,0.6086956521739131,1.4,0.3433734939759036,1.1176470588235294,10,13,23,166,0.131988525390625,5.213832855224609,CTX3,59,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
251,DSB Iba1 59_40X_DG,1.0,1.2857142857142858,0.8664772727272727,1.3034188034188037,7,2,9,352,0.9476661682128906,3.822612762451172,DG,59,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
