filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 26_40X_DG,4.166666666666667,4.166666666666667,3.54957507082153,3.8085106382978724,12,0,12,353,15.996170043945312,7.449054718017578
DSB Iba1 27_40X_DG,2.5,2.5,2.2764976958525347,2.3864734299516908,4,0,4,217,37.166595458984375,1.7447471618652344
DSB Iba1 28_40X_CA1,0.0,,0.8023255813953488,1.2545454545454546,0,2,2,85,1.17950439453125,2.5665283203125
DSB Iba1 28_40X_CA3,1.0,1.0,0.5223880597014925,1.3461538461538463,1,0,1,67,1.036834716796875,2.448272705078125
DSB Iba1 28_40X_CTX1,1.0,1.5,0.6923076923076923,1.44,2,1,3,104,1.6277313232421875,3.2138824462890625
DSB Iba1 28_40X_CTX2,0.8461538461538461,1.5714285714285714,0.927536231884058,1.9393939393939394,7,6,13,207,0.6724357604980469,2.5005340576171875
DSB Iba1 28_40X_CTX3,1.0909090909090908,1.3333333333333333,1.3451776649746192,1.8928571428571428,9,2,11,197,0.9607315063476562,2.412891387939453
DSB Iba1 28_40X_DG,2.823529411764706,2.823529411764706,2.452247191011236,2.686153846153846,17,0,17,356,4.607105255126953,7.0148468017578125
DSB Iba1 29_40X_CA1,1.4,1.5555555555555556,0.7718120805369127,1.2921348314606742,9,1,10,149,0.8039474487304688,2.208709716796875
DSB Iba1 29_40X_CA3,1.0,1.25,0.6386554621848739,1.4901960784313726,4,1,5,119,0.6873130798339844,1.9129753112792969
DSB Iba1 29_40X_CTX1,1.125,1.6363636363636365,0.7939698492462312,1.462962962962963,11,5,16,199,0.9842872619628906,5.022335052490234
DSB Iba1 29_40X_CTX2,1.1923076923076923,1.631578947368421,1.1776649746192893,1.6934306569343065,19,7,26,197,1.3653755187988281,7.678985595703125
DSB Iba1 29_40X_CTX3,0.9375,1.1538461538461537,0.5952380952380952,1.3157894736842106,13,3,16,168,0.4662513732910156,3.7689208984375
DSB Iba1 29_40X_DG,1.0,1.5,1.025974025974026,1.4363636363636363,4,2,6,385,2.083301544189453,2.2146224975585938
DSB Iba1 30_40X_CA1,0.0,,0.528169014084507,1.3392857142857142,0,6,6,142,0.42133331298828125,1.6625404357910156
DSB Iba1 30_40X_CA3,1.0,1.3333333333333333,0.8543689320388349,1.5714285714285714,3,1,4,103,0.7200241088867188,1.3019561767578125
DSB Iba1 30_40X_CTX1,0.7692307692307693,1.5384615384615385,0.4444444444444444,1.1818181818181819,13,13,26,234,0.49762725830078125,2.7807235717773438
DSB Iba1 30_40X_CTX2,0.5,1.5714285714285714,0.5152671755725191,1.3235294117647058,7,15,22,262,0.5642890930175781,2.3637771606445312
DSB Iba1 30_40X_CTX3,0.6153846153846154,1.3333333333333333,0.36683417085427134,1.3518518518518519,6,7,13,199,0.2711296081542969,1.4829635620117188
DSB Iba1 30_40X_DG,0.8,2.0,1.1607629427792916,1.7387755102040816,2,3,5,366,1.5737533569335938,2.1762847900390625
DSB Iba1 31_40X_CA1,1.3636363636363635,1.875,1.0059880239520957,1.5555555555555556,8,3,11,167,0.9081840515136719,3.8471221923828125
DSB Iba1 31_40X_CA3,2.0,2.0,0.9672131147540983,1.4873949579831933,1,0,1,183,1.42059326171875,1.2179374694824219
DSB Iba1 31_40X_CTX1,1.0,1.8333333333333333,0.47668393782383417,1.1794871794871795,6,5,11,192,0.45013427734375,3.5140037536621094
DSB Iba1 31_40X_CTX2,0.5882352941176471,1.4285714285714286,0.6208333333333333,1.2735042735042734,7,10,17,239,0.5597114562988281,2.9596328735351562
DSB Iba1 31_40X_CTX3,1.1538461538461537,1.5,0.9178082191780822,1.6144578313253013,10,3,13,146,0.7208824157714844,3.2898902893066406
DSB Iba1 31_40X_DG,1.5,1.9090909090909092,1.6540880503144655,1.9409594095940959,11,3,14,318,2.1633148193359375,3.9017677307128906
DSB Iba1 32_40X_CA1,4.277777777777778,4.277777777777778,4.491891891891892,4.5911602209944755,18,0,18,185,24.217510223388672,14.134979248046875
DSB Iba1 32_40X_CA3,1.7058823529411764,1.8125,3.903703703703704,4.022900763358779,16,1,17,135,35.25991439819336,14.082717895507812
DSB Iba1 32_40X_CTX1,2.3870967741935485,2.466666666666667,4.686206896551724,4.8021201413427566,30,1,31,290,26.068115234375,14.151763916015625
DSB Iba1 32_40X_CTX2,1.6578947368421053,1.7027027027027026,2.533613445378151,2.555084745762712,37,1,38,238,45.59593200683594,17.71411895751953
DSB Iba1 32_40X_CTX3,2.814814814814815,3.04,4.117977528089888,4.4156626506024095,25,2,27,178,16.32986068725586,10.771465301513672
DSB Iba1 32_40X_DG,2.80327868852459,2.8983050847457625,3.8615751789976134,4.024875621890548,59,2,60,415,20.56293487548828,27.629661560058594
DSB Iba1 33_40X_CA1,1.0,1.6666666666666667,0.759493670886076,1.3333333333333333,3,2,5,158,0.8049964904785156,2.395153045654297
DSB Iba1 33_40X_CA3,1.0,1.75,0.9619565217391305,1.462809917355372,4,3,7,184,1.3813972473144531,1.8873214721679688
DSB Iba1 33_40X_CTX1,0.7,1.4,0.6696428571428571,1.2295081967213115,5,5,10,224,1.5479087829589844,1.194000244140625
DSB Iba1 33_40X_CTX2,1.2666666666666666,1.7272727272727273,1.3214285714285714,1.9770992366412214,11,4,15,196,1.5409469604492188,2.6653289794921875
DSB Iba1 33_40X_CTX3,0.7777777777777778,1.4,0.8301886792452831,1.5172413793103448,5,4,9,159,0.8223533630371094,2.5826454162597656
DSB Iba1 33_40X_DG,1.0,2.0,1.528169014084507,1.8706896551724137,4,4,8,425,3.1828880310058594,3.2654762268066406
DSB Iba1 34_40X_CA1,3.090909090909091,3.090909090909091,3.9518716577540105,4.151685393258427,11,0,11,187,11.618709564208984,5.395984649658203
DSB Iba1 34_40X_CA3,2.8,2.8,5.311787072243346,5.65587044534413,5,0,5,263,18.45865249633789,4.882526397705078
DSB Iba1 34_40X_CTX1,2.4545454545454546,2.7,3.251700680272109,3.763779527559055,20,2,22,294,9.898662567138672,6.429195404052734
DSB Iba1 34_40X_CTX2,2.185185185185185,2.269230769230769,3.285171102661597,3.456,26,1,27,263,30.911731719970703,9.554862976074219
DSB Iba1 34_40X_CTX3,1.8846153846153846,1.8846153846153846,2.2740384615384617,2.4256410256410255,26,0,26,208,8.549880981445312,7.129859924316406
DSB Iba1 34_40X_DG,2.3684210526315788,2.3684210526315788,4.117824773413897,4.219814241486068,19,0,19,330,13.27676773071289,9.005355834960938
DSB Iba1 35_40X_CA1,0.9,1.8,0.5157894736842106,1.6333333333333333,5,5,10,190,0.7157325744628906,3.268909454345703
DSB Iba1 35_40X_CA3,2.6206896551724137,3.04,3.893258426966292,4.559210526315789,25,4,29,178,13.22774887084961,21.718120574951172
DSB Iba1 35_40X_CTX1,1.1111111111111112,2.0,0.6504065040650406,1.6494845360824741,10,8,18,246,0.7575035095214844,4.521656036376953
DSB Iba1 35_40X_CTX2,2.045045045045045,2.0825688073394497,2.146067415730337,2.348360655737705,109,2,111,267,23.384380340576172,49.62272644042969
DSB Iba1 35_40X_CTX3,2.325,2.3846153846153846,3.231527093596059,3.4345549738219896,78,2,80,203,13.570690155029297,36.1638069152832
DSB Iba1 35_40X_DG,2.485074626865672,2.664,2.8708920187793425,3.0962025316455697,125,9,134,426,13.68703842163086,46.29859924316406
DSB Iba1 36_40X_CA1,1.25,1.4285714285714286,1.0666666666666667,1.5042735042735043,7,1,8,165,1.4990806579589844,2.2858619689941406
DSB Iba1 36_40X_CA3,1.0,2.0,1.0,1.546875,3,3,6,99,1.174163818359375,1.1386871337890625
DSB Iba1 36_40X_CTX1,1.875,2.142857142857143,1.9855769230769231,2.4730538922155687,14,2,16,208,2.8151512145996094,3.6052703857421875
DSB Iba1 36_40X_CTX2,1.4482758620689655,1.826086956521739,1.264840182648402,1.720496894409938,23,6,29,219,2.0681381225585938,4.596138000488281
DSB Iba1 36_40X_CTX3,1.7,2.125,1.1965317919075145,1.5923076923076922,8,2,10,173,1.3293266296386719,2.627086639404297
DSB Iba1 36_40X_DG,1.6,1.6,1.663716814159292,1.9515570934256055,5,0,5,339,4.043292999267578,1.8873214721679688
DSB Iba1 37_40X_CA1,1.0,1.75,1.2692307692307692,2.2427184466019416,4,3,7,182,1.2406349182128906,1.4169692993164062
DSB Iba1 37_40X_CA3,0.7272727272727273,1.3333333333333333,1.6164383561643836,2.95,6,5,11,146,1.8404960632324219,3.2583236694335938
DSB Iba1 37_40X_CTX1,1.7692307692307692,2.090909090909091,1.6403508771929824,2.2666666666666666,11,2,13,228,2.520465850830078,2.8922080993652344
DSB Iba1 37_40X_CTX2,1.5833333333333333,2.235294117647059,2.2758620689655173,2.6283185840707963,17,7,24,261,5.1082611083984375,6.322193145751953
DSB Iba1 37_40X_CTX3,1.793103448275862,2.3636363636363638,1.4883720930232558,2.115702479338843,22,7,29,172,3.800201416015625,5.6529998779296875
DSB Iba1 37_40X_DG,1.4285714285714286,2.5,1.9118457300275482,2.2904290429042904,4,3,7,362,4.963588714599609,2.9592514038085938
DSB Iba1 38_40X_DG,1.0,1.0,1.276190476190476,1.2884615384615385,4,0,4,105,36.49396896362305,1.7245292663574219
DSB Iba1 39_40X_CA1,1.3333333333333333,2.6666666666666665,0.8125,1.2580645161290323,3,3,6,96,0.7749557495117188,1.2140274047851562
DSB Iba1 39_40X_CA3,0.6,1.0,0.9111111111111111,1.607843137254902,3,2,5,90,1.0321617126464844,1.1082649230957031
DSB Iba1 39_40X_CTX1,0.0,,0.36904761904761907,1.1071428571428572,0,2,2,168,0.4506111145019531,0.3711700439453125
DSB Iba1 39_40X_CTX2,0.4,2.0,0.4,1.1875,1,4,5,190,0.3875732421875,0.34961700439453125
DSB Iba1 39_40X_CTX3,1.0,2.0,0.24503311258278146,1.0277777777777777,1,1,2,151,0.2254486083984375,0.2208709716796875
DSB Iba1 39_40X_DG,1.375,1.5714285714285714,0.7377049180327869,1.3533834586466165,7,1,8,244,1.4722824096679688,1.7183303833007812
DSB Iba1 40_40X_CA1,0.5,1.0,0.363013698630137,1.1041666666666667,2,2,4,146,0.4599571228027344,1.3429641723632812
DSB Iba1 40_40X_CA3,0.625,1.0,0.7272727272727273,1.3333333333333333,5,3,8,88,0.5597114562988281,1.7145156860351562
DSB Iba1 40_40X_CTX1,0.95,1.4615384615384615,0.6645161290322581,1.3376623376623376,13,7,20,155,0.6749153137207031,3.7994384765625
