filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB GFAP 41_40X_DG,0.7777777777777778,1.1666666666666667,1.069767441860465,1.4465408805031446,6,3,9,429,1.4894485473632812,3.882122039794922
DSB GFAP 43_40X_CA1,0.09090909090909091,1.0,0.6180555555555556,1.2191780821917808,1,10,11,144,0.363922119140625,1.8330574035644531
DSB GFAP 43_40X_CA3,0.42857142857142855,1.0,0.5555555555555556,1.25,3,4,7,117,0.2827644348144531,2.3965835571289062
DSB GFAP 43_40X_CTX1,1.6,2.0,0.6210045662100456,1.2363636363636363,4,1,5,219,0.5398750305175781,2.330780029296875
DSB GFAP 43_40X_CTX2,0.7,1.4,0.6118721461187214,1.276190476190476,5,5,10,219,0.4832267761230469,5.863285064697266
DSB GFAP 43_40X_CTX3,1.6,2.0,0.8,1.3866666666666667,4,1,5,130,0.3951072692871094,2.3842811584472656
DSB GFAP 43_40X_DG,0.3333333333333333,1.0,0.9043062200956937,1.2857142857142858,2,4,6,418,1.2303352355957031,2.930927276611328
DSB GFAP 6_40X_CA1,0.48148148148148145,1.1818181818181819,0.7700534759358288,1.2521739130434784,11,16,27,187,0.7128715515136719,11.424636840820312
DSB GFAP 6_40X_CA3,0.6363636363636364,1.1666666666666667,0.8524590163934426,1.4857142857142858,6,5,11,122,0.4909515380859375,5.2280426025390625
DSB GFAP 6_40X_CTX1,0.5714285714285714,1.5,0.7025862068965517,1.2164179104477613,8,13,21,232,0.6357192993164062,7.1132659912109375
DSB GFAP 6_40X_CTX2,0.375,1.5,0.7192118226600985,1.3518518518518519,2,6,8,203,0.4802703857421875,6.5277099609375
DSB GFAP 6_40X_CTX3,0.7391304347826086,1.3076923076923077,0.7330677290836654,1.4375,13,10,23,251,0.49381256103515625,11.406803131103516
DSB GFAP 6_40X_DG,0.95,1.2666666666666666,1.3266129032258065,1.60880195599022,15,5,20,495,3.0824661254882812,6.174468994140625
DSB GFAP 7_40X_DG,0.0,,0.00625,1.0,0,5,5,320,0.002956390380859375,3.0313491821289062
DSB GFAP 8_40X_CA1,0.5333333333333333,1.1428571428571428,0.6629213483146067,1.1238095238095238,7,8,15,178,0.5846977233886719,3.7751197814941406
DSB GFAP 8_40X_CA3,0.0,,0.8157894736842105,1.5308641975308641,0,8,8,152,0.7024765014648438,3.5164833068847656
DSB GFAP 8_40X_CTX1,0.21428571428571427,1.5,0.6339285714285714,1.2456140350877194,2,12,14,224,0.537109375,4.283905029296875
DSB GFAP 8_40X_CTX2,0.5,1.0,0.6909090909090909,1.2773109243697478,2,2,4,220,0.4464149475097656,2.9007911682128906
DSB GFAP 8_40X_CTX3,0.4444444444444444,2.0,0.7101449275362319,1.3867924528301887,2,7,9,207,0.5157470703125,4.0431976318359375
DSB GFAP 8_40X_DG,0.7058823529411765,1.3333333333333333,1.1708428246013667,1.5073313782991202,9,8,17,438,1.8336296081542969,6.287670135498047
DSB GFAP 9_40X_CA1,0.25,1.0,0.5851063829787234,1.1578947368421053,5,15,20,188,0.4385948181152344,3.920269012451172
DSB GFAP 9_40X_CA3,0.25,1.0,0.8133333333333334,1.3863636363636365,5,15,20,150,0.47512054443359375,4.345130920410156
DSB GFAP 9_40X_CTX1,0.631578947368421,1.5,0.601593625498008,1.208,8,11,19,251,0.4177093505859375,10.240554809570312
DSB GFAP 9_40X_CTX2,0.5,1.3333333333333333,0.5950704225352113,1.198581560283688,6,10,16,284,0.40645599365234375,8.024024963378906
DSB GFAP 9_40X_CTX3,0.3333333333333333,1.25,0.5247148288973384,1.2,4,11,15,263,0.3623008728027344,4.8007965087890625
DSB GFAP 9_40X_DG,0.4074074074074074,1.1,0.871244635193133,1.33993399339934,10,17,27,463,0.827789306640625,9.7869873046875
