filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 30_40X_DG,0.6666666666666666,2.0,1.2419928825622777,1.8763440860215055,2,4,6,280,1.5737533569335938,2.1762847900390625
DSB Iba1 31_40X_CA1,1.3636363636363635,1.875,1.0662251655629138,1.5480769230769231,8,3,11,151,0.9081840515136719,3.8471221923828125
DSB Iba1 31_40X_CA3,1.0,2.0,0.927461139896373,1.4552845528455285,1,1,2,193,1.42059326171875,1.2179374694824219
DSB Iba1 31_40X_CTX1,0.9285714285714286,1.8571428571428572,0.46733668341708545,1.1772151898734178,7,7,14,199,0.45013427734375,3.5140037536621094
DSB Iba1 31_40X_CTX2,0.7142857142857143,1.4285714285714286,0.6090534979423868,1.2869565217391303,7,7,14,243,0.5597114562988281,2.9596328735351562
DSB Iba1 31_40X_CTX3,0.7333333333333333,1.2222222222222223,0.8641975308641975,1.5909090909090908,9,6,15,162,0.7208824157714844,3.2898902893066406
DSB Iba1 31_40X_DG,1.8333333333333333,2.4444444444444446,1.892,2.210280373831776,9,3,12,250,2.1633148193359375,3.9017677307128906
DSB Iba1 32_40X_CA1,5.45,5.45,4.762195121951219,4.88125,20,0,20,164,24.217510223388672,14.134979248046875
DSB Iba1 32_40X_CA3,2.88,3.0,4.111940298507463,4.174242424242424,24,1,25,134,35.25991439819336,14.082717895507812
DSB Iba1 32_40X_CTX1,3.3,3.5675675675675675,4.457142857142857,4.639405204460966,37,3,40,280,26.068115234375,14.151763916015625
DSB Iba1 32_40X_CTX2,2.1272727272727274,2.1666666666666665,2.6582278481012658,2.703862660944206,54,1,55,237,45.59593200683594,17.71411895751953
DSB Iba1 32_40X_CTX3,3.5625,4.071428571428571,4.736559139784946,5.063218390804598,28,4,32,186,16.32986068725586,10.771465301513672
DSB Iba1 32_40X_DG,2.2653061224489797,2.2653061224489797,3.657587548638132,3.9662447257383966,49,0,49,257,20.56293487548828,27.629661560058594
DSB Iba1 33_40X_CA1,1.0,1.5,0.8450704225352113,1.348314606741573,4,2,6,142,0.8049964904785156,2.395153045654297
