index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
121,DSB Iba1 37_40X_CA1,1.0,1.75,1.2692307692307692,2.2427184466019416,4,3,7,182,1.2406349182128906,1.4169692993164062,CA1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
122,DSB Iba1 37_40X_CA3,0.7272727272727273,1.3333333333333333,1.6164383561643836,2.95,6,5,11,146,1.8404960632324217,3.2583236694335938,CA3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
123,DSB Iba1 37_40X_CTX1,1.7692307692307692,2.090909090909091,1.6403508771929824,2.2666666666666666,11,2,13,228,2.520465850830078,2.8922080993652344,CTX1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
124,DSB Iba1 37_40X_CTX2,1.5833333333333333,2.235294117647059,2.2758620689655173,2.6283185840707963,17,7,24,261,5.1082611083984375,6.322193145751953,CTX2,37,892,female,APP/PS1,good,passed,optimal,optimal,True
125,DSB Iba1 37_40X_CTX3,1.793103448275862,2.363636363636364,1.4883720930232558,2.115702479338843,22,7,29,172,3.800201416015625,5.652999877929688,CTX3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
126,DSB Iba1 37_40X_DG,1.4285714285714286,2.5,1.911845730027548,2.2904290429042904,4,3,7,362,4.963588714599609,2.9592514038085938,DG,37,892,female,APP/PS1,good,passed,optimal,optimal,True
127,DSB Iba1 38_40X_DG,1.0,1.0,1.276190476190476,1.2884615384615383,4,0,4,105,36.49396896362305,1.724529266357422,DG,38,154,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
128,DSB Iba1 39_40X_CA1,1.3333333333333333,2.6666666666666665,0.8125,1.2580645161290325,3,3,6,96,0.7749557495117188,1.2140274047851562,CA1,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
129,DSB Iba1 39_40X_CA3,0.6,1.0,0.9111111111111112,1.607843137254902,3,2,5,90,1.0321617126464844,1.1082649230957031,CA3,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
130,DSB Iba1 39_40X_CTX1,0.0,,0.369047619047619,1.1071428571428572,0,2,2,168,0.4506111145019531,0.3711700439453125,CTX1,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
131,DSB Iba1 39_40X_CTX2,0.4,2.0,0.4,1.1875,1,4,5,190,0.3875732421875,0.3496170043945312,CTX2,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
132,DSB Iba1 39_40X_CTX3,1.0,2.0,0.2450331125827814,1.0277777777777777,1,1,2,151,0.2254486083984375,0.2208709716796875,CTX3,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
133,DSB Iba1 39_40X_DG,1.375,1.5714285714285714,0.7377049180327869,1.3533834586466165,7,1,8,244,1.4722824096679688,1.7183303833007812,DG,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
134,DSB Iba1 40_40X_CA1,0.5,1.0,0.363013698630137,1.1041666666666667,2,2,4,146,0.4599571228027344,1.3429641723632812,CA1,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
135,DSB Iba1 40_40X_CA3,0.625,1.0,0.7272727272727273,1.3333333333333333,5,3,8,88,0.5597114562988281,1.7145156860351562,CA3,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
136,DSB Iba1 40_40X_CTX1,0.95,1.4615384615384617,0.6645161290322581,1.3376623376623376,13,7,20,155,0.6749153137207031,3.7994384765625,CTX1,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
137,DSB Iba1 40_40X_CTX2,0.8181818181818182,1.8,0.6242038216560509,1.240506329113924,5,6,11,156,0.5100250244140625,3.754806518554688,CTX2,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
138,DSB Iba1 40_40X_CTX3,1.375,1.5714285714285714,0.6486486486486487,1.2903225806451613,21,3,24,185,0.711822509765625,4.794597625732422,CTX3,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
139,DSB Iba1 40_40X_DG,1.8,2.25,1.189102564102564,1.5142857142857142,4,1,5,311,2.08282470703125,0.7130622863769531,DG,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
140,DSB Iba1 41_40X_CA1,0.5,1.0,0.6225165562913907,1.1898734177215189,2,2,4,151,0.7174491882324219,0.4645347595214844,CA1,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
141,DSB Iba1 41_40X_CA3,0.5,1.0,0.5,1.351351351351351,2,2,4,100,0.4147529602050781,0.6657600402832031,CA3,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
142,DSB Iba1 41_40X_CTX1,,,0.0736196319018405,1.0,0,0,0,163,0.066375732421875,0.0162124633789062,CTX1,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
143,DSB Iba1 41_40X_CTX2,0.0,,0.1405405405405405,1.1304347826086956,0,3,3,185,0.0730514526367187,0.2507209777832031,CTX2,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
144,DSB Iba1 41_40X_CTX3,0.6,1.5,0.1785714285714285,1.1904761904761905,2,3,5,140,0.0868797302246093,0.83465576171875,CTX3,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
145,DSB Iba1 41_40X_DG,1.0,1.0,1.0633608815426998,1.413919413919414,6,0,6,363,2.2176742553710938,0.9260177612304688,DG,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
146,DSB Iba1 42_40X_CA1,1.3333333333333333,1.3333333333333333,0.4137931034482758,1.1538461538461535,3,0,3,145,0.5374908447265625,0.5733489990234375,CA1,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
147,DSB Iba1 42_40X_CA3,1.3333333333333333,2.0,0.8058252427184466,1.66,4,2,6,103,0.6807327270507812,0.9168624877929688,CA3,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
148,DSB Iba1 42_40X_CTX1,1.0,1.5,0.5238095238095238,1.1578947368421053,4,2,6,168,0.4649162292480469,0.74462890625,CTX1,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
149,DSB Iba1 42_40X_CTX2,1.0,1.5,0.5225806451612903,1.2272727272727273,10,5,15,155,0.4080772399902344,1.824378967285156,CTX2,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
150,DSB Iba1 42_40X_CTX3,1.5,1.875,0.7746478873239436,1.375,8,2,10,142,0.6461143493652344,0.9996414184570312,CTX3,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
151,DSB Iba1 42_40X_DG,1.0,2.0,0.8067010309278351,1.4227272727272726,2,2,4,387,1.3035774230957031,0.988483428955078,DG,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
152,DSB Iba1 43_40X_CA1,0.4545454545454545,1.25,0.3154362416107382,1.068181818181818,4,7,11,149,0.3113746643066406,3.304767608642578,CA1,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
153,DSB Iba1 43_40X_CA3,0.7142857142857143,1.25,1.2772277227722773,1.7551020408163265,4,3,7,202,2.048969268798828,5.7796478271484375,CA3,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
154,DSB Iba1 43_40X_CTX1,2.071428571428572,2.761904761904762,1.4035874439461884,2.143835616438356,21,7,28,222,1.3188362121582031,12.746238708496094,CTX1,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
155,DSB Iba1 43_40X_CTX2,0.5,1.6666666666666667,0.4009661835748792,1.1857142857142855,6,14,20,207,0.3693580627441406,7.944774627685547,CTX2,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
156,DSB Iba1 43_40X_CTX3,0.9166666666666666,1.2222222222222223,0.9282296650717704,1.779816513761468,9,3,12,209,0.8925437927246094,7.372093200683594,CTX3,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
157,DSB Iba1 43_40X_DG,2.871794871794872,2.9473684210526314,2.459537572254335,2.7363344051446945,38,1,39,345,3.8147926330566406,16.925048828125,DG,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
158,DSB Iba1 44_40X_CA1,1.4193548387096775,1.4666666666666666,1.5036496350364963,1.525925925925926,30,1,31,137,71.6085433959961,45.28112411499024,CA1,44,147,female,APP/PS1,poor,passed,suboptimal,suboptimal,False
159,DSB Iba1 44_40X_CA3,1.1111111111111112,1.1111111111111112,1.7373737373737377,1.7373737373737377,18,0,18,99,81.05602264404297,48.995113372802734,CA3,44,147,female,APP/PS1,poor,passed,suboptimal,suboptimal,False
160,DSB Iba1 44_40X_CTX1,1.0925925925925926,1.0925925925925926,1.337552742616034,1.337552742616034,54,0,54,237,83.38785171508789,61.879920959472656,CTX1,44,147,female,APP/PS1,poor,passed,suboptimal,suboptimal,False
161,DSB Iba1 44_40X_DG,1.1772151898734178,1.1772151898734178,1.7467248908296944,1.7777777777777777,79,0,79,228,45.105743408203125,39.72511291503906,DG,44,147,female,APP/PS1,poor,passed,optimal,suboptimal,False
162,DSB Iba1 45_40X_CA1,2.0,2.4615384615384617,1.922619047619048,2.691666666666667,13,3,16,167,1.8074989318847656,6.223964691162109,CA1,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
163,DSB Iba1 45_40X_CA3,1.6666666666666667,2.5,1.548780487804878,2.4423076923076925,2,1,3,163,1.5021324157714844,5.231571197509766,CA3,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
164,DSB Iba1 45_40X_CTX1,0.75,1.2857142857142858,0.5304347826086957,1.4352941176470588,7,5,12,230,0.8280754089355469,4.201602935791016,CTX1,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
165,DSB Iba1 45_40X_CTX2,0.8,1.4285714285714286,0.3828828828828828,1.2318840579710144,14,11,25,222,0.4374504089355469,4.376411437988281,CTX2,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
166,DSB Iba1 45_40X_CTX3,0.7647058823529411,1.625,0.4492753623188406,1.3676470588235294,8,9,17,207,0.3774642944335937,3.458404541015625,CTX3,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
167,DSB Iba1 45_40X_DG,2.0454545454545454,2.3684210526315788,2.2536945812807883,2.563025210084034,19,3,22,404,4.353618621826172,7.775020599365234,DG,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
168,DSB Iba1 46_40X_CA1,2.303030303030303,2.375,2.9642857142857144,3.0365853658536586,64,2,66,168,48.19374084472656,47.70441055297852,CA1,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
169,DSB Iba1 46_40X_CA3,2.6666666666666665,3.096774193548387,4.0,4.548387096774194,31,5,36,141,18.149757385253903,31.574440002441406,CA3,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
170,DSB Iba1 46_40X_CTX1,1.8481012658227849,1.896103896103896,2.973584905660377,3.0076335877862594,77,2,79,265,58.10279846191406,46.37212753295898,CTX1,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
171,DSB Iba1 46_40X_CTX2,1.4807692307692308,1.4951456310679612,2.111498257839721,2.126315789473684,103,1,104,287,64.41020965576172,51.16119384765625,CTX2,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
172,DSB Iba1 46_40X_CTX3,1.9558823529411764,1.985074626865672,2.925311203319502,2.98728813559322,67,1,68,241,45.4249382019043,32.654476165771484,CTX3,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,suboptimal,False
173,DSB Iba1 46_40X_DG,2.129032258064516,2.129032258064516,2.68944099378882,2.6978193146417446,124,0,124,320,52.95248031616211,56.203651428222656,DG,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
174,DSB Iba1 47_40X_CA1,1.1176470588235294,1.9,1.4210526315789471,2.475,10,7,17,209,3.0524253845214844,6.558036804199219,CA1,47,887,male,APP/PS1,good,passed,optimal,optimal,True
175,DSB Iba1 47_40X_CA3,2.117647058823529,2.769230769230769,4.093023255813954,4.888888888888889,13,4,17,172,5.192661285400391,8.901691436767578,CA3,47,887,male,APP/PS1,good,passed,optimal,optimal,True
176,DSB Iba1 47_40X_CTX1,0.6111111111111112,1.6923076923076923,0.6153846153846154,1.5539568345323742,13,23,36,351,0.7054328918457031,5.655956268310547,CTX1,47,887,male,APP/PS1,good,passed,optimal,optimal,True
177,DSB Iba1 47_40X_CTX2,2.6486486486486487,2.7222222222222223,3.01423487544484,3.2452107279693485,72,2,74,281,18.903064727783203,30.04922866821289,CTX2,47,887,male,APP/PS1,good,passed,optimal,optimal,True
178,DSB Iba1 47_40X_CTX3,1.7027027027027026,2.032258064516129,1.6936936936936935,2.065934065934066,31,6,37,222,5.331134796142578,14.159202575683594,CTX3,47,887,male,APP/PS1,good,passed,optimal,optimal,True
179,DSB Iba1 47_40X_DG,4.75,4.75,3.888888888888889,3.9820359281437128,16,0,16,341,22.7813720703125,13.895225524902344,DG,47,887,male,APP/PS1,good,passed,optimal,optimal,True
180,DSB Iba1 48_40X_CA1,1.4285714285714286,1.6666666666666667,1.1333333333333333,1.5813953488372092,6,1,7,120,0.7757186889648438,3.3704757690429688,CA1,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
181,DSB Iba1 48_40X_CA3,1.25,1.25,0.6195652173913043,1.425,4,0,4,92,0.5895614624023438,2.537250518798828,CA3,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
182,DSB Iba1 48_40X_CTX1,0.9428571428571428,1.5714285714285714,0.691304347826087,1.261904761904762,21,14,35,230,0.8686065673828125,4.6924591064453125,CTX1,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
183,DSB Iba1 48_40X_CTX2,1.0,1.6,0.7406015037593985,1.2547770700636942,15,9,24,266,1.111125946044922,3.786659240722656,CTX2,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
184,DSB Iba1 48_40X_CTX3,1.0,1.5384615384615383,0.7831858407079646,1.3208955223880596,13,7,20,226,1.1597633361816406,3.594589233398437,CTX3,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
185,DSB Iba1 48_40X_DG,1.1538461538461535,1.875,1.7268041237113405,2.0743034055727554,8,5,13,386,2.8412818908691406,5.111885070800781,DG,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
186,DSB Iba1 49_40X_CA1,2.176470588235294,2.176470588235294,2.551515151515152,2.647798742138365,17,0,17,164,44.43187713623047,8.189868927001953,CA1,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
187,DSB Iba1 49_40X_CA3,0.625,1.6666666666666667,2.7868852459016398,4.594594594594595,6,10,16,122,4.161643981933594,6.575107574462891,CA3,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
188,DSB Iba1 49_40X_CTX1,1.25,1.4285714285714286,1.6125,1.7793103448275862,14,2,16,160,35.48917770385742,8.087635040283203,CTX1,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
189,DSB Iba1 49_40X_CTX2,1.7777777777777777,2.1333333333333333,1.7382198952879582,1.908045977011494,15,3,18,191,37.35837936401367,6.462860107421875,CTX2,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
190,DSB Iba1 49_40X_CTX3,0.5882352941176471,1.1111111111111112,1.2014388489208634,2.0365853658536586,9,8,17,139,2.4756431579589844,2.49490737915039,CTX3,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
191,DSB Iba1 49_40X_DG,2.0,2.0,2.992957746478873,3.0249110320284696,28,0,28,284,54.27255630493164,14.119243621826172,DG,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
192,DSB Iba1 50_40X_CA1,0.1538461538461538,1.0,0.1866666666666666,1.2173913043478262,2,11,13,150,0.0975608825683593,4.873561859130859,CA1,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
193,DSB Iba1 50_40X_CA3,0.1111111111111111,1.0,0.4758064516129032,1.3409090909090908,1,8,9,124,0.5349159240722656,3.848457336425781,CA3,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
194,DSB Iba1 50_40X_CTX1,0.0,,0.0157480314960629,1.0,0,24,24,254,0.0278472900390625,6.229019165039063,CTX1,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
195,DSB Iba1 50_40X_CTX2,0.1428571428571428,1.0,0.180672268907563,1.1025641025641026,2,12,14,238,0.2301216125488281,5.149269104003906,CTX2,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
196,DSB Iba1 50_40X_CTX3,0.6451612903225806,1.4285714285714286,0.7905759162303665,1.4245283018867925,14,17,31,191,1.0915756225585938,5.641460418701172,CTX3,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
197,DSB Iba1 50_40X_DG,0.4666666666666667,1.1666666666666667,0.343811394891945,1.1513157894736843,6,9,15,505,0.46234130859375,5.594158172607422,DG,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
198,DSB Iba1 51_40X_CA1,0.6,1.8,0.375,1.148936170212766,5,10,15,144,0.4143714904785156,6.222438812255859,CA1,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
199,DSB Iba1 51_40X_CA3,1.0,1.6,0.811965811965812,1.484375,5,3,8,117,0.7281303405761719,6.045722961425781,CA3,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
200,DSB Iba1 51_40X_CTX1,0.3888888888888889,1.75,0.2876712328767123,1.2,4,14,18,146,0.2779006958007812,4.617595672607422,CTX1,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
201,DSB Iba1 51_40X_CTX2,0.3333333333333333,1.1428571428571428,0.2227272727272727,1.0425531914893618,7,17,24,220,0.2605438232421875,7.056903839111328,CTX2,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
202,DSB Iba1 51_40X_CTX3,0.6153846153846154,1.3333333333333333,0.4530386740331492,1.28125,12,14,26,181,0.4462242126464844,9.714698791503906,CTX3,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
203,DSB Iba1 51_40X_DG,0.8181818181818182,1.3846153846153846,0.8927613941018767,1.3875,13,9,22,371,1.5252113342285156,6.879520416259766,DG,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
204,DSB Iba1 52_40X_CA1,1.2,1.2,0.3939393939393939,1.1304347826086956,5,0,5,132,0.2756118774414062,5.399608612060547,CA1,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
205,DSB Iba1 52_40X_CA3,1.0,1.4,0.6122448979591837,1.5,5,2,7,98,0.4342079162597656,4.315376281738281,CA3,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
206,DSB Iba1 52_40X_CTX1,0.3478260869565217,2.0,0.2903225806451613,1.44,4,19,23,124,0.1187324523925781,7.786273956298828,CTX1,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
207,DSB Iba1 52_40X_CTX2,0.6451612903225806,1.25,0.5,1.2253521126760565,16,15,31,174,0.3239631652832031,10.270881652832031,CTX2,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
208,DSB Iba1 52_40X_CTX3,0.5384615384615384,1.4,0.5257731958762887,1.3421052631578947,10,16,26,194,0.4559516906738281,10.033130645751951,CTX3,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
209,DSB Iba1 52_40X_DG,0.875,1.5555555555555556,0.5926966292134831,1.2057142857142855,9,7,16,356,0.7616043090820312,7.422256469726562,DG,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
210,DSB Iba1 53_40X_CA1,2.0,2.0,3.311111111111111,4.110344827586207,6,0,6,179,4.520511627197266,2.5342941284179688,CA1,53,885,male,APP/PS1,good,passed,optimal,optimal,True
211,DSB Iba1 53_40X_CA3,1.3333333333333333,1.6,3.736196319018405,4.413043478260869,5,1,6,163,6.536006927490234,2.4756431579589844,CA3,53,885,male,APP/PS1,good,passed,optimal,optimal,True
212,DSB Iba1 53_40X_CTX1,1.9583333333333333,2.136363636363636,2.048872180451128,2.6201923076923075,22,2,24,266,3.690528869628906,7.878398895263672,CTX1,53,885,male,APP/PS1,good,passed,optimal,optimal,True
213,DSB Iba1 53_40X_CTX2,2.0,2.260869565217391,1.755,2.279220779220779,23,3,26,200,3.605270385742188,7.045269012451172,CTX2,53,885,male,APP/PS1,good,passed,optimal,optimal,True
214,DSB Iba1 53_40X_CTX3,1.7692307692307692,2.555555555555556,1.818840579710145,2.436893203883495,9,4,13,138,3.4102439880371094,5.187797546386719,CTX3,53,885,male,APP/PS1,good,passed,optimal,optimal,True
215,DSB Iba1 53_40X_DG,1.8333333333333333,1.9411764705882355,3.3607142857142858,3.605363984674329,17,1,18,280,10.100555419921877,3.43008041381836,DG,53,885,male,APP/PS1,good,passed,optimal,optimal,True
216,DSB Iba1 54_40X_CA1,1.4,1.75,0.5692307692307692,1.2982456140350878,4,1,5,130,0.5602836608886719,2.426910400390625,CA1,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
217,DSB Iba1 54_40X_CA3,1.3333333333333333,1.3333333333333333,1.062992125984252,1.588235294117647,3,0,3,127,1.2754440307617188,1.7024993896484375,CA3,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
218,DSB Iba1 54_40X_CTX1,0.6,1.2,0.6907216494845361,1.4565217391304348,5,5,10,194,0.823211669921875,4.989528656005859,CTX1,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
219,DSB Iba1 54_40X_CTX2,1.0,1.6666666666666667,0.7251461988304093,1.3777777777777778,6,4,10,171,0.7739067077636719,3.8888931274414062,CTX2,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
220,DSB Iba1 54_40X_CTX3,1.2,1.8461538461538465,0.7797619047619048,1.4719101123595506,13,7,20,168,0.8355140686035156,5.550861358642578,CTX3,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
221,DSB Iba1 54_40X_DG,0.7692307692307693,1.4285714285714286,1.2145110410094635,1.6041666666666667,7,6,13,317,1.9334793090820312,3.528308868408203,DG,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
222,DSB Iba1 55_40X_CA1,0.4285714285714285,1.0,0.4961240310077519,1.2075471698113207,3,4,7,129,0.495147705078125,1.777362823486328,CA1,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
223,DSB Iba1 55_40X_CA3,0.6666666666666666,1.0,0.6210526315789474,1.5526315789473684,2,1,3,95,0.4197120666503906,1.872539520263672,CA3,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
224,DSB Iba1 55_40X_CTX1,0.125,1.0,0.0534351145038167,1.0,1,7,8,131,0.0318527221679687,1.2282371520996094,CTX1,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
225,DSB Iba1 55_40X_CTX2,0.6666666666666666,1.5,0.7847222222222222,1.3950617283950617,4,5,9,144,0.611114501953125,3.083038330078125,CTX2,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
226,DSB Iba1 55_40X_CTX3,0.0,,0.188235294117647,1.3333333333333333,0,6,6,85,0.0937461853027343,0.5826950073242188,CTX3,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
227,DSB Iba1 55_40X_DG,0.7272727272727273,1.3333333333333333,0.8403990024937655,1.3534136546184738,6,5,11,400,1.6141891479492188,2.5461196899414062,DG,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
228,DSB Iba1 56_40X_CA1,1.0,1.8571428571428568,0.5095541401273885,1.2121212121212122,7,6,13,157,0.609588623046875,4.4521331787109375,CA1,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
229,DSB Iba1 56_40X_CA3,0.4166666666666667,1.6666666666666667,0.6515151515151515,1.5636363636363635,3,9,12,132,0.5918502807617188,4.624557495117188,CA3,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
230,DSB Iba1 56_40X_CTX1,0.9523809523809524,1.6666666666666667,0.5056179775280899,1.2328767123287672,12,9,21,178,0.4897117614746094,5.258560180664063,CTX1,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
231,DSB Iba1 56_40X_CTX2,0.782608695652174,1.2857142857142858,0.3388429752066115,1.1232876712328768,14,9,23,242,0.3222465515136719,5.3241729736328125,CTX2,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
232,DSB Iba1 56_40X_CTX3,0.2777777777777778,1.1111111111111112,0.3351063829787234,1.2115384615384617,9,27,36,188,0.2533912658691406,4.150867462158203,CTX3,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
233,DSB Iba1 56_40X_DG,1.1875,1.9,0.7286063569682152,1.4396135265700485,10,6,16,406,0.9902000427246094,5.023097991943359,DG,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
234,DSB Iba1 57_40X_CA1,0.9090909090909092,1.4285714285714286,2.1621621621621623,3.7383177570093458,7,4,11,185,1.7914772033691406,2.201366424560547,CA1,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
235,DSB Iba1 57_40X_CA3,1.375,1.8333333333333333,4.255952380952381,5.458015267175573,6,2,8,168,6.385135650634766,4.8095703125,CA3,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
236,DSB Iba1 57_40X_CTX1,1.4285714285714286,1.6666666666666667,0.3698113207547169,1.3611111111111112,12,2,14,265,0.3266334533691406,2.260112762451172,CTX1,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
237,DSB Iba1 57_40X_CTX2,0.75,1.125,0.3571428571428571,1.3013698630136987,8,4,12,266,0.4457473754882812,1.4965057373046875,CTX2,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
238,DSB Iba1 57_40X_CTX3,0.5454545454545454,1.2,0.190721649484536,1.15625,5,6,11,194,0.1439094543457031,1.306438446044922,CTX3,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
239,DSB Iba1 57_40X_DG,1.1071428571428572,1.7222222222222223,1.8514285714285716,2.793103448275862,18,10,28,350,2.986621856689453,5.2936553955078125,DG,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
240,DSB Iba1 58_40X_CA1,1.25,1.6666666666666667,0.6528925619834711,1.2153846153846153,3,1,4,121,0.6536483764648438,2.06155776977539,CA1,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
241,DSB Iba1 58_40X_CA3,0.6666666666666666,1.0,0.8761061946902655,1.4776119402985075,4,2,6,113,0.7616043090820312,1.918315887451172,CA3,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
242,DSB Iba1 58_40X_CTX1,1.1764705882352942,1.818181818181818,0.5886524822695035,1.3174603174603174,11,6,17,141,0.4926681518554687,4.450321197509766,CTX1,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
243,DSB Iba1 58_40X_CTX2,1.1875,1.5833333333333333,0.837696335078534,1.4678899082568808,12,4,16,191,0.8916854858398438,2.5277137756347656,CTX2,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
