index,filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal,tissue_location,staining_id,animal_id,sex,genotype,dna_damage_stain_quality_manual,manual_qc,glia_stain_quality_auto,dna_damage_stain_quality_auto,staining_qc_passed
121,DSB Iba1 37_40X_CA1,1.0,1.75,1.105263157894737,2.0388349514563107,4,3,7,189,1.2406349182128906,1.4169692993164062,CA1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
122,DSB Iba1 37_40X_CA3,0.7272727272727273,1.3333333333333333,1.3067484662576687,2.315217391304348,6,5,11,163,1.8404960632324217,3.2583236694335938,CA3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
123,DSB Iba1 37_40X_CTX1,1.1666666666666667,1.75,1.3462897526501767,2.048387096774193,12,6,18,282,2.520465850830078,2.8922080993652344,CTX1,37,892,female,APP/PS1,good,passed,optimal,optimal,True
124,DSB Iba1 37_40X_CTX2,1.6451612903225807,2.217391304347826,1.9588607594936709,2.3807692307692307,23,8,31,316,5.1082611083984375,6.322193145751953,CTX2,37,892,female,APP/PS1,good,passed,optimal,optimal,True
125,DSB Iba1 37_40X_CTX3,1.75,2.333333333333333,1.3883495145631068,1.881578947368421,27,9,36,206,3.800201416015625,5.652999877929688,CTX3,37,892,female,APP/PS1,good,passed,optimal,optimal,True
126,DSB Iba1 37_40X_DG,1.375,2.2,1.6743119266055049,2.18562874251497,5,3,8,218,4.963588714599609,2.9592514038085938,DG,37,892,female,APP/PS1,good,passed,optimal,optimal,True
127,DSB Iba1 38_40X_DG,1.0,1.0,1.4705882352941178,1.639344262295082,4,0,4,68,36.49396896362305,1.724529266357422,DG,38,154,female,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,True
128,DSB Iba1 39_40X_CA1,1.3333333333333333,2.6666666666666665,0.6133333333333333,1.1219512195121952,3,3,6,150,0.7749557495117188,1.2140274047851562,CA1,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
129,DSB Iba1 39_40X_CA3,0.6,1.0,0.6532258064516129,1.2461538461538462,3,2,5,124,1.0321617126464844,1.1082649230957031,CA3,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
130,DSB Iba1 39_40X_CTX1,0.0,,0.3626943005181347,1.1111111111111112,0,2,2,193,0.4506111145019531,0.3711700439453125,CTX1,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
131,DSB Iba1 39_40X_CTX2,0.2857142857142857,2.0,0.341991341991342,1.144927536231884,1,6,7,231,0.3875732421875,0.3496170043945312,CTX2,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
132,DSB Iba1 39_40X_CTX3,0.75,1.5,0.2378048780487804,1.0263157894736843,2,2,4,164,0.2254486083984375,0.2208709716796875,CTX3,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
133,DSB Iba1 39_40X_DG,1.375,1.5714285714285714,0.7239057239057239,1.3522012578616351,7,1,8,297,1.4722824096679688,1.7183303833007812,DG,39,1989,female,APP/PS1,good,passed,optimal,optimal,True
134,DSB Iba1 40_40X_CA1,0.5,1.0,0.3486842105263157,1.1041666666666667,2,2,4,152,0.4599571228027344,1.3429641723632812,CA1,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
135,DSB Iba1 40_40X_CA3,0.625,1.0,0.7032967032967034,1.28,5,3,8,91,0.5597114562988281,1.7145156860351562,CA3,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
136,DSB Iba1 40_40X_CTX1,0.8260869565217391,1.4615384615384617,0.5909090909090909,1.2839506172839503,13,10,23,176,0.6749153137207031,3.7994384765625,CTX1,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
137,DSB Iba1 40_40X_CTX2,0.9090909090909092,1.6666666666666667,0.5664739884393064,1.2098765432098766,6,5,11,173,0.5100250244140625,3.754806518554688,CTX2,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
138,DSB Iba1 40_40X_CTX3,1.4761904761904765,1.631578947368421,0.6161616161616161,1.2842105263157897,19,2,21,197,0.711822509765625,4.794597625732422,CTX3,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
139,DSB Iba1 40_40X_DG,1.8,2.25,1.0783132530120485,1.4552845528455285,4,1,5,332,2.08282470703125,0.7130622863769531,DG,40,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
140,DSB Iba1 41_40X_CA1,0.5,1.0,0.5172413793103449,1.0396039603960396,2,2,4,203,0.7174491882324219,0.4645347595214844,CA1,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
141,DSB Iba1 41_40X_CA3,0.5,1.0,0.425,1.186046511627907,2,2,4,120,0.4147529602050781,0.6657600402832031,CA3,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
142,DSB Iba1 41_40X_CTX1,,,0.0760233918128654,1.0,0,0,0,171,0.066375732421875,0.0162124633789062,CTX1,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
143,DSB Iba1 41_40X_CTX2,0.0,,0.1201923076923077,1.0869565217391304,0,6,6,208,0.0730514526367187,0.2507209777832031,CTX2,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
144,DSB Iba1 41_40X_CTX3,0.6,1.5,0.1612903225806451,1.1363636363636365,2,3,5,155,0.0868797302246093,0.83465576171875,CTX3,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
145,DSB Iba1 41_40X_DG,1.1666666666666667,1.1666666666666667,1.072972972972973,1.417857142857143,6,0,6,370,2.2176742553710938,0.9260177612304688,DG,41,1995,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
146,DSB Iba1 42_40X_CA1,1.6666666666666667,1.6666666666666667,0.3742690058479532,1.1636363636363636,3,0,3,171,0.5374908447265625,0.5733489990234375,CA1,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
147,DSB Iba1 42_40X_CA3,1.3333333333333333,2.0,0.6766917293233082,1.3043478260869563,4,2,6,133,0.6807327270507812,0.9168624877929688,CA3,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
148,DSB Iba1 42_40X_CTX1,0.6666666666666666,1.5,0.4409090909090909,1.1411764705882352,4,5,9,220,0.4649162292480469,0.74462890625,CTX1,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
149,DSB Iba1 42_40X_CTX2,1.0,1.6666666666666667,0.4734042553191489,1.2191780821917808,9,6,15,187,0.4080772399902344,1.824378967285156,CTX2,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
150,DSB Iba1 42_40X_CTX3,1.5,1.875,0.6684782608695652,1.2947368421052632,8,2,10,184,0.6461143493652344,0.9996414184570312,CTX3,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
151,DSB Iba1 42_40X_DG,0.8333333333333334,1.6666666666666667,0.7491289198606271,1.3782051282051282,3,3,6,286,1.3035774230957031,0.988483428955078,DG,42,2008,female,APP/PS1,good,passed,optimal,optimal,True
152,DSB Iba1 43_40X_CA1,0.4166666666666667,1.25,0.3108108108108108,1.0952380952380951,4,8,12,148,0.3113746643066406,3.304767608642578,CA1,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
153,DSB Iba1 43_40X_CA3,0.6,1.5,1.2160804020100502,1.6805555555555556,2,3,5,199,2.048969268798828,5.7796478271484375,CA3,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
154,DSB Iba1 43_40X_CTX1,2.12,3.3125,1.3362068965517242,2.167832167832168,16,9,25,232,1.3188362121582031,12.746238708496094,CTX1,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
155,DSB Iba1 43_40X_CTX2,0.5217391304347826,1.5,0.3971291866028708,1.1690140845070425,8,15,23,209,0.3693580627441406,7.944774627685547,CTX2,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
156,DSB Iba1 43_40X_CTX3,0.8571428571428571,1.3333333333333333,0.8818181818181818,1.7636363636363637,9,5,14,220,0.8925437927246094,7.372093200683594,CTX3,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
157,DSB Iba1 43_40X_DG,2.619047619047619,2.8947368421052637,2.452586206896552,2.8029556650246303,19,2,21,232,3.8147926330566406,16.925048828125,DG,43,2042,male,APP/PS1,good,passed,optimal,optimal,True
158,DSB Iba1 44_40X_CA1,1.3846153846153846,1.3846153846153846,1.569767441860465,1.569767441860465,26,0,26,86,71.6085433959961,45.28112411499024,CA1,44,147,female,APP/PS1,poor,passed,suboptimal,suboptimal,False
159,DSB Iba1 44_40X_CA3,1.15,1.15,1.6615384615384616,1.6615384615384616,20,0,20,65,81.05602264404297,48.995113372802734,CA3,44,147,female,APP/PS1,poor,passed,suboptimal,suboptimal,False
160,DSB Iba1 44_40X_CTX1,1.1153846153846154,1.1153846153846154,1.3151750972762646,1.3151750972762646,78,0,78,257,83.38785171508789,61.879920959472656,CTX1,44,147,female,APP/PS1,poor,passed,suboptimal,suboptimal,False
161,DSB Iba1 44_40X_DG,1.108108108108108,1.108108108108108,1.3925925925925926,1.4242424242424243,74,0,74,135,45.105743408203125,39.72511291503906,DG,44,147,female,APP/PS1,poor,passed,optimal,suboptimal,False
162,DSB Iba1 45_40X_CA1,1.7142857142857142,2.1818181818181817,2.125,2.6842105263157894,11,3,14,144,1.8074989318847656,6.223964691162109,CA1,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
163,DSB Iba1 45_40X_CA3,1.1666666666666667,1.75,1.5732484076433122,2.3980582524271843,4,2,6,157,1.5021324157714844,5.231571197509766,CA3,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
164,DSB Iba1 45_40X_CTX1,0.6875,1.375,0.5265486725663717,1.4166666666666667,8,8,16,226,0.8280754089355469,4.201602935791016,CTX1,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
165,DSB Iba1 45_40X_CTX2,0.8,1.4285714285714286,0.4,1.2222222222222223,14,11,25,219,0.4374504089355469,4.376411437988281,CTX2,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
166,DSB Iba1 45_40X_CTX3,0.6842105263157895,1.625,0.4407582938388625,1.3285714285714283,8,11,19,211,0.3774642944335937,3.458404541015625,CTX3,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
167,DSB Iba1 45_40X_DG,3.1538461538461537,4.555555555555555,2.2735849056603774,2.633879781420765,9,4,13,212,4.353618621826172,7.775020599365234,DG,45,1887,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
168,DSB Iba1 46_40X_CA1,2.076923076923077,2.189189189189189,2.8823529411764706,2.9473684210526314,37,2,39,136,48.19374084472656,47.70441055297852,CA1,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
169,DSB Iba1 46_40X_CA3,2.707317073170732,3.083333333333333,4.147286821705427,4.652173913043479,36,5,41,129,18.149757385253903,31.574440002441406,CA3,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,optimal,False
170,DSB Iba1 46_40X_CTX1,1.75,1.811764705882353,2.6353383458646618,2.6961538461538463,85,3,88,266,58.10279846191406,46.37212753295898,CTX1,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
171,DSB Iba1 46_40X_CTX2,1.4958677685950412,1.5338983050847457,1.9619047619047616,1.9935483870967745,118,3,120,314,64.41020965576172,51.16119384765625,CTX2,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
172,DSB Iba1 46_40X_CTX3,1.971830985915493,2.0,2.720149253731343,2.8038461538461537,70,1,71,267,45.4249382019043,32.654476165771484,CTX3,46,253,female,APP/PS1 x Neil3 KO,poor,passed,optimal,suboptimal,False
173,DSB Iba1 46_40X_DG,1.6153846153846154,1.6153846153846154,2.149532710280374,2.149532710280374,65,0,65,107,52.95248031616211,56.203651428222656,DG,46,253,female,APP/PS1 x Neil3 KO,poor,passed,suboptimal,suboptimal,False
174,DSB Iba1 47_40X_CA1,1.0555555555555556,1.7272727272727273,1.3502824858757063,2.463917525773196,11,7,18,177,3.0524253845214844,6.558036804199219,CA1,47,887,male,APP/PS1,good,passed,optimal,optimal,True
175,DSB Iba1 47_40X_CA3,2.176470588235294,3.363636363636364,3.656626506024097,4.56390977443609,11,6,17,166,5.192661285400391,8.901691436767578,CA3,47,887,male,APP/PS1,good,passed,optimal,optimal,True
176,DSB Iba1 47_40X_CTX1,0.6129032258064516,1.7272727272727273,0.5833333333333334,1.460431654676259,11,20,31,348,0.7054328918457031,5.655956268310547,CTX1,47,887,male,APP/PS1,good,passed,optimal,optimal,True
177,DSB Iba1 47_40X_CTX2,2.230769230769231,2.4166666666666665,2.6156351791530943,2.9094202898550723,72,6,78,307,18.903064727783203,30.04922866821289,CTX2,47,887,male,APP/PS1,good,passed,optimal,optimal,True
178,DSB Iba1 47_40X_CTX3,1.6216216216216215,2.0689655172413794,1.6134453781512603,2.0,29,8,37,238,5.331134796142578,14.159202575683594,CTX3,47,887,male,APP/PS1,good,passed,optimal,optimal,True
179,DSB Iba1 47_40X_DG,2.5,2.857142857142857,3.853146853146853,3.9927536231884058,7,1,8,143,22.7813720703125,13.895225524902344,DG,47,887,male,APP/PS1,good,passed,optimal,optimal,True
180,DSB Iba1 48_40X_CA1,1.4285714285714286,1.6666666666666667,1.031746031746032,1.5476190476190477,6,1,7,126,0.7757186889648438,3.3704757690429688,CA1,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
181,DSB Iba1 48_40X_CA3,1.25,1.25,0.5462962962962963,1.2826086956521738,4,0,4,108,0.5895614624023438,2.537250518798828,CA3,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
182,DSB Iba1 48_40X_CTX1,1.0,1.6666666666666667,0.673728813559322,1.272,21,14,35,236,0.8686065673828125,4.6924591064453125,CTX1,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
183,DSB Iba1 48_40X_CTX2,1.0,1.6923076923076923,0.7358490566037735,1.2828947368421053,13,9,22,265,1.111125946044922,3.786659240722656,CTX2,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
184,DSB Iba1 48_40X_CTX3,0.95,1.5833333333333333,0.7364016736401674,1.3333333333333333,12,8,20,239,1.1597633361816406,3.594589233398437,CTX3,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
185,DSB Iba1 48_40X_DG,1.2,1.8,1.7215189873417722,2.068441064638783,10,5,15,316,2.8412818908691406,5.111885070800781,DG,48,2041,female,APP/PS1,good,passed,optimal,optimal,True
186,DSB Iba1 49_40X_CA1,2.294117647058824,2.294117647058824,1.9395973154362416,2.3884297520661155,17,0,17,149,44.43187713623047,8.189868927001953,CA1,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
187,DSB Iba1 49_40X_CA3,1.25,2.272727272727273,1.8342857142857143,3.566666666666667,11,9,20,175,4.161643981933594,6.575107574462891,CA3,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
188,DSB Iba1 49_40X_CTX1,1.3333333333333333,1.4736842105263157,1.3435897435897437,1.5975609756097562,19,2,21,195,35.48917770385742,8.087635040283203,CTX1,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
189,DSB Iba1 49_40X_CTX2,1.5909090909090908,1.9444444444444444,1.6812227074235808,1.934673366834171,18,4,22,229,37.35837936401367,6.462860107421875,CTX2,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
190,DSB Iba1 49_40X_CTX3,0.625,1.25,1.1666666666666667,2.0,8,8,16,156,2.4756431579589844,2.49490737915039,CTX3,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,optimal,False
191,DSB Iba1 49_40X_DG,2.473684210526316,2.473684210526316,2.66990291262136,2.722772277227723,19,0,19,103,54.27255630493164,14.119243621826172,DG,49,231,male,APP/PS1 x Neil3 KO,poor,failed,optimal,suboptimal,False
192,DSB Iba1 50_40X_CA1,0.0909090909090909,1.0,0.2014925373134328,1.2272727272727273,1,10,11,134,0.0975608825683593,4.873561859130859,CA1,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
193,DSB Iba1 50_40X_CA3,0.0909090909090909,1.0,0.4796747967479675,1.3111111111111111,1,10,11,123,0.5349159240722656,3.848457336425781,CA3,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
194,DSB Iba1 50_40X_CTX1,0.0,,0.0159362549800796,1.0,0,22,22,251,0.0278472900390625,6.229019165039063,CTX1,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
195,DSB Iba1 50_40X_CTX2,0.1333333333333333,1.0,0.1841004184100418,1.1,2,13,15,239,0.2301216125488281,5.149269104003906,CTX2,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
196,DSB Iba1 50_40X_CTX3,0.7741935483870968,1.5,0.7658536585365854,1.4272727272727272,16,15,31,205,1.0915756225585938,5.641460418701172,CTX3,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
197,DSB Iba1 50_40X_DG,0.5,1.2,0.3785714285714285,1.127659574468085,5,7,12,280,0.46234130859375,5.594158172607422,DG,50,1996,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
198,DSB Iba1 51_40X_CA1,0.6,1.8,0.3777777777777777,1.1333333333333333,5,10,15,135,0.4143714904785156,6.222438812255859,CA1,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
199,DSB Iba1 51_40X_CA3,0.9,1.5,0.808695652173913,1.4761904761904765,6,4,10,115,0.7281303405761719,6.045722961425781,CA3,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
200,DSB Iba1 51_40X_CTX1,0.4375,1.75,0.2692307692307692,1.2,4,12,16,156,0.2779006958007812,4.617595672607422,CTX1,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
201,DSB Iba1 51_40X_CTX2,0.2962962962962963,1.3333333333333333,0.2025316455696202,1.0434782608695652,6,21,27,237,0.2605438232421875,7.056903839111328,CTX2,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
202,DSB Iba1 51_40X_CTX3,0.5,1.4444444444444444,0.4248704663212435,1.2615384615384615,9,17,26,193,0.4462242126464844,9.714698791503906,CTX3,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
203,DSB Iba1 51_40X_DG,0.8823529411764706,1.5,0.9635036496350364,1.3968253968253967,10,7,17,274,1.5252113342285156,6.879520416259766,DG,51,2014,male,APP/PS1,good,passed,optimal,optimal,True
204,DSB Iba1 52_40X_CA1,0.8571428571428571,1.2,0.4045801526717557,1.1041666666666667,5,2,7,131,0.2756118774414062,5.399608612060547,CA1,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
205,DSB Iba1 52_40X_CA3,1.0,1.5,0.5514018691588785,1.372093023255814,4,2,6,107,0.4342079162597656,4.315376281738281,CA3,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
206,DSB Iba1 52_40X_CTX1,0.32,2.0,0.2627737226277372,1.3846153846153846,4,21,25,137,0.1187324523925781,7.786273956298828,CTX1,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
207,DSB Iba1 52_40X_CTX2,0.5625,1.2857142857142858,0.3938053097345133,1.2027027027027026,14,18,32,226,0.3239631652832031,10.270881652832031,CTX2,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
208,DSB Iba1 52_40X_CTX3,0.5185185185185185,1.4,0.4861111111111111,1.3461538461538465,10,17,27,216,0.4559516906738281,10.033130645751951,CTX3,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
209,DSB Iba1 52_40X_DG,0.5384615384615384,1.4,0.5361216730038023,1.2155172413793105,5,8,13,263,0.7616043090820312,7.422256469726562,DG,52,1891,female,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
210,DSB Iba1 53_40X_CA1,1.875,2.5,2.810055865921788,3.493055555555556,6,2,8,179,4.520511627197266,2.5342941284179688,CA1,53,885,male,APP/PS1,good,passed,optimal,optimal,True
211,DSB Iba1 53_40X_CA3,1.625,2.1666666666666665,2.700460829493088,3.202185792349727,6,2,8,217,6.536006927490234,2.4756431579589844,CA3,53,885,male,APP/PS1,good,passed,optimal,optimal,True
212,DSB Iba1 53_40X_CTX1,1.6875,2.25,1.8726591760299625,2.4752475247524752,24,8,32,267,3.690528869628906,7.878398895263672,CTX1,53,885,male,APP/PS1,good,passed,optimal,optimal,True
213,DSB Iba1 53_40X_CTX2,1.84375,2.36,1.6026785714285714,2.1242603550295858,25,7,32,224,3.605270385742188,7.045269012451172,CTX2,53,885,male,APP/PS1,good,passed,optimal,optimal,True
214,DSB Iba1 53_40X_CTX3,1.5,2.4,1.5617283950617284,2.279279279279279,10,6,16,162,3.4102439880371094,5.187797546386719,CTX3,53,885,male,APP/PS1,good,passed,optimal,optimal,True
215,DSB Iba1 53_40X_DG,1.8888888888888888,2.0,2.8,3.1518324607329844,17,1,18,215,10.100555419921877,3.43008041381836,DG,53,885,male,APP/PS1,good,passed,optimal,optimal,True
216,DSB Iba1 54_40X_CA1,1.4,1.75,0.5033112582781457,1.2258064516129032,4,1,5,151,0.5602836608886719,2.426910400390625,CA1,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
217,DSB Iba1 54_40X_CA3,1.3333333333333333,1.3333333333333333,0.8607594936708861,1.3877551020408163,3,0,3,158,1.2754440307617188,1.7024993896484375,CA3,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
218,DSB Iba1 54_40X_CTX1,0.4285714285714285,1.2,0.6126126126126126,1.446808510638298,5,9,14,222,0.823211669921875,4.989528656005859,CTX1,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
219,DSB Iba1 54_40X_CTX2,0.8461538461538461,1.5714285714285714,0.6153846153846154,1.3473684210526315,7,6,13,208,0.7739067077636719,3.8888931274414062,CTX2,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
220,DSB Iba1 54_40X_CTX3,1.1428571428571428,2.0,0.7354497354497355,1.4631578947368422,12,9,21,188,0.8355140686035156,5.550861358642578,CTX3,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
221,DSB Iba1 54_40X_DG,0.9285714285714286,1.625,1.088135593220339,1.5285714285714285,8,6,14,295,1.9334793090820312,3.528308868408203,DG,54,2012,male,APP/PS1,good,passed,optimal,optimal,True
222,DSB Iba1 55_40X_CA1,0.25,1.0,0.3866666666666666,1.0740740740740742,2,6,8,150,0.495147705078125,1.777362823486328,CA1,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
223,DSB Iba1 55_40X_CA3,0.6666666666666666,1.0,0.54,1.4210526315789471,2,1,3,100,0.4197120666503906,1.872539520263672,CA3,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
224,DSB Iba1 55_40X_CTX1,0.1111111111111111,1.0,0.0534351145038167,1.0,1,8,9,131,0.0318527221679687,1.2282371520996094,CTX1,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
225,DSB Iba1 55_40X_CTX2,0.6,1.5,0.7115384615384616,1.4050632911392404,4,6,10,156,0.611114501953125,3.083038330078125,CTX2,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
226,DSB Iba1 55_40X_CTX3,0.0,,0.1720430107526881,1.3333333333333333,0,6,6,93,0.0937461853027343,0.5826950073242188,CTX3,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
227,DSB Iba1 55_40X_DG,0.75,1.2,0.8603896103896104,1.3520408163265305,5,3,8,307,1.6141891479492188,2.5461196899414062,DG,55,1989,female,APP/PS1,good,passed,optimal,optimal,True
228,DSB Iba1 56_40X_CA1,0.9230769230769232,2.0,0.4674556213017751,1.234375,6,7,13,168,0.609588623046875,4.4521331787109375,CA1,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
229,DSB Iba1 56_40X_CA3,0.3333333333333333,1.6666666666666667,0.5070422535211268,1.411764705882353,3,12,15,142,0.5918502807617188,4.624557495117188,CA3,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
230,DSB Iba1 56_40X_CTX1,0.8636363636363636,1.7272727272727273,0.4787234042553192,1.2328767123287672,11,11,22,188,0.4897117614746094,5.258560180664063,CTX1,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
231,DSB Iba1 56_40X_CTX2,0.8181818181818182,1.3846153846153846,0.34,1.118421052631579,13,9,22,250,0.3222465515136719,5.3241729736328125,CTX2,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
232,DSB Iba1 56_40X_CTX3,0.3125,1.1111111111111112,0.32,1.1851851851851851,9,23,32,200,0.2533912658691406,4.150867462158203,CTX3,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
233,DSB Iba1 56_40X_DG,1.1875,1.9,0.7985074626865671,1.5735294117647058,10,6,16,268,0.9902000427246094,5.023097991943359,DG,56,2008,female,APP/PS1,good,passed,optimal,optimal,True
234,DSB Iba1 57_40X_CA1,0.8461538461538461,1.375,1.175824175824176,2.3010752688172045,8,5,13,182,1.7914772033691406,2.201366424560547,CA1,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
235,DSB Iba1 57_40X_CA3,1.1666666666666667,1.75,3.357142857142857,4.364285714285714,8,4,12,182,6.385135650634766,4.8095703125,CA3,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
236,DSB Iba1 57_40X_CTX1,1.3846153846153846,1.6363636363636365,0.3333333333333333,1.3235294117647058,11,2,13,270,0.3266334533691406,2.260112762451172,CTX1,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
237,DSB Iba1 57_40X_CTX2,0.75,1.125,0.3392857142857143,1.3380281690140845,8,4,12,280,0.4457473754882812,1.4965057373046875,CTX2,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
238,DSB Iba1 57_40X_CTX3,0.5714285714285714,1.3333333333333333,0.1753554502369668,1.15625,6,8,14,210,0.1439094543457031,1.306438446044922,CTX3,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
239,DSB Iba1 57_40X_DG,1.8333333333333333,2.75,1.855072463768116,2.828729281767956,20,10,30,276,2.986621856689453,5.2936553955078125,DG,57,305,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
240,DSB Iba1 58_40X_CA1,1.0,1.6666666666666667,0.6507936507936508,1.2424242424242424,3,2,5,126,0.6536483764648438,2.06155776977539,CA1,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
241,DSB Iba1 58_40X_CA3,0.6666666666666666,1.0,0.8050847457627118,1.417910447761194,4,2,6,118,0.7616043090820312,1.918315887451172,CA3,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
242,DSB Iba1 58_40X_CTX1,1.1111111111111112,1.818181818181818,0.5608108108108109,1.3174603174603174,11,7,18,148,0.4926681518554687,4.450321197509766,CTX1,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
243,DSB Iba1 58_40X_CTX2,1.0555555555555556,1.5833333333333333,0.7714285714285715,1.4336283185840708,12,6,18,210,0.8916854858398438,2.5277137756347656,CTX2,58,2005,male,APP/PS1 x Neil3 KO,good,passed,optimal,optimal,True
